1.526215+0.000000j,-0.137605+0.000000j,-0.137605+0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215+0.000000j,-0.137683-0.000000j,-0.137528-0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526215-0.000000j,-0.137683+0.000000j,-0.137528+0.000000j,0.000000
1.526216-0.000098j,-0.137683+0.000018j,-0.137528+0.000015j,0.000000
1.526228-0.000367j,-0.137686+0.000067j,-0.137530+0.000055j,0.000000
1.526254-0.000631j,-0.137691+0.000115j,-0.137533+0.000095j,0.000000
1.526294-0.000900j,-0.137699+0.000163j,-0.137539+0.000136j,0.000000
1.526347-0.001173j,-0.137709+0.000213j,-0.137546+0.000177j,0.000000
1.526414-0.001454j,-0.137722+0.000263j,-0.137555+0.000220j,0.000000
1.526493-0.001745j,-0.137737+0.000315j,-0.137566+0.000265j,0.000000
1.526586-0.002049j,-0.137755+0.000369j,-0.137579+0.000312j,0.000000
1.526694-0.002367j,-0.137776+0.000425j,-0.137595+0.000361j,0.000000
1.526815-0.002702j,-0.137799+0.000484j,-0.137612+0.000414j,0.000000
1.526953-0.003055j,-0.137825+0.000546j,-0.137632+0.000469j,0.000000
1.527105-0.003429j,-0.137854+0.000612j,-0.137654+0.000528j,0.000000
1.527275-0.003825j,-0.137886+0.000681j,-0.137679+0.000590j,0.000000
1.527461-0.004245j,-0.137920+0.000754j,-0.137706+0.000657j,0.000001
1.527665-0.004692j,-0.137958+0.000831j,-0.137737+0.000727j,0.000001
1.527888-0.005165j,-0.138000+0.000913j,-0.137770+0.000803j,0.000001
1.528130-0.005669j,-0.138044+0.001000j,-0.137806+0.000883j,0.000001
1.528392-0.006204j,-0.138092+0.001091j,-0.137846+0.000968j,0.000001
1.528675-0.006772j,-0.138144+0.001189j,-0.137889+0.001059j,0.000001
1.528981-0.007375j,-0.138200+0.001292j,-0.137936+0.001156j,0.000001
1.529309-0.008016j,-0.138260+0.001401j,-0.137986+0.001258j,0.000001
1.529661-0.008696j,-0.138324+0.001517j,-0.138040+0.001368j,0.000001
1.530038-0.009417j,-0.138392+0.001640j,-0.138098+0.001483j,0.000002
1.530441-0.010182j,-0.138465+0.001770j,-0.138160+0.001606j,0.000002
1.530870-0.010993j,-0.138542+0.001907j,-0.138227+0.001737j,0.000002
1.531328-0.011852j,-0.138625+0.002052j,-0.138299+0.001875j,0.000002
1.531815-0.012761j,-0.138712+0.002206j,-0.138375+0.002021j,0.000003
1.532333-0.013723j,-0.138805+0.002368j,-0.138456+0.002176j,0.000003
1.532882-0.014741j,-0.138903+0.002540j,-0.138543+0.002340j,0.000003
1.533464-0.015817j,-0.139007+0.002720j,-0.138635+0.002514j,0.000004
1.534080-0.016954j,-0.139118+0.002911j,-0.138733+0.002697j,0.000004
1.534732-0.018155j,-0.139234+0.003112j,-0.138836+0.002890j,0.000004
1.535420-0.019422j,-0.139357+0.003324j,-0.138946+0.003094j,0.000005
1.536147-0.020759j,-0.139486+0.003548j,-0.139063+0.003310j,0.000005
1.536914-0.022168j,-0.139623+0.003783j,-0.139186+0.003537j,0.000006
1.537722-0.023653j,-0.139767+0.004030j,-0.139316+0.003776j,0.000006
1.538572-0.025218j,-0.139918+0.004290j,-0.139453+0.004027j,0.000007
1.539466-0.026865j,-0.140077+0.004563j,-0.139598+0.004292j,0.000008
1.540407-0.028598j,-0.140245+0.004850j,-0.139751+0.004570j,0.000008
1.541394-0.030421j,-0.140420+0.005151j,-0.139912+0.004863j,0.000009
1.542431-0.032338j,-0.140605+0.005468j,-0.140081+0.005170j,0.000010
1.543518-0.034352j,-0.140799+0.005799j,-0.140259+0.005493j,0.000011
1.544657-0.036467j,-0.141002+0.006147j,-0.140446+0.005831j,0.000012
1.545850-0.038689j,-0.141214+0.006512j,-0.140643+0.006186j,0.000013
1.547099-0.041020j,-0.141437+0.006893j,-0.140849+0.006559j,0.000014
1.548405-0.043466j,-0.141670+0.007293j,-0.141066+0.006949j,0.000015
1.549770-0.046031j,-0.141915+0.007711j,-0.141293+0.007357j,0.000017
1.551197-0.048720j,-0.142170+0.008149j,-0.141531+0.007784j,0.000018
1.552686-0.051537j,-0.142437+0.008606j,-0.141780+0.008232j,0.000020
1.554239-0.054489j,-0.142716+0.009084j,-0.142041+0.008699j,0.000021
1.555859-0.057580j,-0.143007+0.009584j,-0.142314+0.009188j,0.000023
1.557548-0.060816j,-0.143311+0.010105j,-0.142600+0.009699j,0.000025
1.559306-0.064201j,-0.143628+0.010650j,-0.142898+0.010233j,0.000027
1.561136-0.067743j,-0.143959+0.011218j,-0.143210+0.010789j,0.000029
1.563040-0.071448j,-0.144304+0.011810j,-0.143536+0.011371j,0.000032
1.565020-0.075321j,-0.144664+0.012427j,-0.143876+0.011977j,0.000034
1.567077-0.079369j,-0.145039+0.013071j,-0.144231+0.012609j,0.000037
1.569213-0.083598j,-0.145429+0.013742j,-0.144601+0.013267j,0.000040
1.571431-0.088016j,-0.145836+0.014440j,-0.144987+0.013954j,0.000043
1.573731-0.092630j,-0.146259+0.015166j,-0.145389+0.014668j,0.000046
1.576116-0.097448j,-0.146699+0.015923j,-0.145808+0.015412j,0.000050
1.578588-0.102476j,-0.147157+0.016710j,-0.146244+0.016187j,0.000053
1.581147-0.107723j,-0.147633+0.017528j,-0.146698+0.016992j,0.000057
1.583797-0.113197j,-0.148128+0.018378j,-0.147171+0.017830j,0.000062
1.586538-0.118907j,-0.148642+0.019262j,-0.147663+0.018700j,0.000066
1.589373-0.124862j,-0.149176+0.020179j,-0.148175+0.019605j,0.000071
1.592302-0.131070j,-0.149731+0.021133j,-0.148707+0.020544j,0.000076
1.595327-0.137541j,-0.150307+0.022122j,-0.149259+0.021520j,0.000081
1.598449-0.144285j,-0.150905+0.023149j,-0.149834+0.022533j,0.000087
1.601670-0.151312j,-0.151525+0.024214j,-0.150431+0.023584j,0.000093
1.604992-0.158631j,-0.152169+0.025318j,-0.151050+0.024674j,0.000099
1.608414-0.166255j,-0.152837+0.026463j,-0.151694+0.025804j,0.000106
1.611939-0.174194j,-0.153529+0.027650j,-0.152362+0.026976j,0.000114
1.615566-0.182460j,-0.154247+0.028879j,-0.153055+0.028190j,0.000121
1.619297-0.191063j,-0.154991+0.030151j,-0.153774+0.029447j,0.000129
1.623133-0.200018j,-0.155763+0.031469j,-0.154520+0.030749j,0.000138
1.627073-0.209335j,-0.156562+0.032833j,-0.155293+0.032097j,0.000147
1.631118-0.219029j,-0.157389+0.034243j,-0.156095+0.033491j,0.000156
1.635268-0.229113j,-0.158246+0.035702j,-0.156926+0.034934j,0.000166
1.639523-0.239600j,-0.159134+0.037211j,-0.157787+0.036425j,0.000177
1.643883-0.250505j,-0.160052+0.038769j,-0.158679+0.037966j,0.000188
1.648347-0.261843j,-0.161003+0.040380j,-0.159603+0.039559j,0.000200
1.652914-0.273630j,-0.161988+0.042043j,-0.160560+0.041204j,0.000213
1.657583-0.285880j,-0.163006+0.043760j,-0.161551+0.042903j,0.000226
1.662353-0.298611j,-0.164060+0.045532j,-0.162577+0.044656j,0.000240
1.667222-0.311839j,-0.165150+0.047360j,-0.163639+0.046465j,0.000254
1.672189-0.325583j,-0.166277+0.049245j,-0.164738+0.048331j,0.000270
1.677251-0.339861j,-0.167443+0.051190j,-0.165876+0.050255j,0.000286
1.682405-0.354692j,-0.168648+0.053193j,-0.167052+0.052239j,0.000303
1.687649-0.370097j,-0.169895+0.055258j,-0.168270+0.054282j,0.000321
1.692979-0.386095j,-0.171183+0.057385j,-0.169529+0.056388j,0.000339
1.698392-0.402711j,-0.172516+0.059575j,-0.170832+0.058556j,0.000359
1.703883-0.419966j,-0.173893+0.061831j,-0.172180+0.060789j,0.000380
1.709447-0.437885j,-0.175317+0.064152j,-0.173573+0.063087j,0.000402
1.715080-0.456494j,-0.176788+0.066540j,-0.175014+0.065452j,0.000424
1.720775-0.475819j,-0.178309+0.068998j,-0.176504+0.067885j,0.000448
1.726526-0.495891j,-0.179881+0.071526j,-0.178045+0.070387j,0.000473
1.732325-0.516738j,-0.181506+0.074125j,-0.179638+0.072961j,0.000500
1.738164-0.538393j,-0.183186+0.076799j,-0.181286+0.075608j,0.000527
1.744034-0.560889j,-0.184923+0.079547j,-0.182990+0.078329j,0.000556
1.749924-0.584263j,-0.186718+0.082372j,-0.184752+0.081126j,0.000587
1.755824-0.608552j,-0.188573+0.085276j,-0.186573+0.084001j,0.000619
1.761719-0.633795j,-0.190491+0.088261j,-0.188457+0.086956j,0.000652
1.767595-0.660034j,-0.192474+0.091327j,-0.190405+0.089992j,0.000687
1.773435-0.687311j,-0.194523+0.094478j,-0.192419+0.093112j,0.000724
1.779220-0.715672j,-0.196642+0.097715j,-0.194502+0.096316j,0.000763
1.784930-0.745160j,-0.198832+0.101039j,-0.196654+0.099607j,0.000803
1.790540-0.775821j,-0.201094+0.104453j,-0.198879+0.102987j,0.000845
1.796023-0.807698j,-0.203431+0.107956j,-0.201177+0.106455j,0.000890
1.801349-0.840832j,-0.205844+0.111550j,-0.203551+0.110013j,0.000937
1.806483-0.875260j,-0.208334+0.115236j,-0.206000+0.113661j,0.000985
1.811387-0.911013j,-0.210901+0.119011j,-0.208525+0.117399j,0.001036
1.816020-0.948111j,-0.213544+0.122875j,-0.211127+0.121224j,0.001090
1.820336-0.986566j,-0.216263+0.126825j,-0.213802+0.125134j,0.001146
1.824286-1.026376j,-0.219056+0.130857j,-0.216551+0.129125j,0.001204
1.827821-1.067525j,-0.221919+0.134966j,-0.219368+0.133193j,0.001265
1.830886-1.109986j,-0.224847+0.139146j,-0.222250+0.137330j,0.001328
1.833430-1.153722j,-0.227838+0.143390j,-0.225194+0.141532j,0.001393
1.835401-1.198687j,-0.230885+0.147692j,-0.228193+0.145790j,0.001461
1.836713-1.243339j,-0.233883+0.151904j,-0.231144+0.149960j,0.001528
1.837407-1.290558j,-0.237025+0.156297j,-0.234237+0.154308j,0.001600
1.837391-1.337456j,-0.240117+0.160600j,-0.237279+0.158568j,0.001672
1.836620-1.386784j,-0.243338+0.165065j,-0.240450+0.162988j,0.001749
1.835090-1.435782j,-0.246508+0.169441j,-0.243569+0.167321j,0.001825
1.832675-1.487090j,-0.249795+0.173963j,-0.246803+0.171797j,0.001905
1.829453-1.538058j,-0.253028+0.178397j,-0.249985+0.176187j,0.001986
1.825217-1.591256j,-0.256371+0.182966j,-0.253274+0.180712j,0.002070
1.820127-1.644103j,-0.259659+0.187449j,-0.256510+0.185151j,0.002154
1.813892-1.699132j,-0.263050+0.192061j,-0.259846+0.189718j,0.002243
1.806754-1.753794j,-0.266386+0.196589j,-0.263128+0.194202j,0.002331
1.798335-1.810610j,-0.269821+0.201241j,-0.266506+0.198809j,0.002424
1.788963-1.867040j,-0.273199+0.205811j,-0.269829+0.203335j,0.002516
1.778167-1.925606j,-0.276673+0.210503j,-0.273244+0.207983j,0.002613
1.766366-1.983761j,-0.280090+0.215115j,-0.276604+0.212551j,0.002710
1.752993-2.044035j,-0.283599+0.219847j,-0.280054+0.217239j,0.002811
1.738560-2.103869j,-0.287051+0.224500j,-0.283448+0.221849j,0.002911
1.722398-2.165805j,-0.290593+0.229274j,-0.286929+0.226579j,0.003017
1.705122-2.227265j,-0.294077+0.233970j,-0.290353+0.231232j,0.003122
1.685953-2.290797j,-0.297649+0.238786j,-0.293863+0.236004j,0.003231
1.665613-2.353811j,-0.301162+0.243526j,-0.297315+0.240702j,0.003341
1.643211-2.418862j,-0.304760+0.248385j,-0.300849+0.245518j,0.003455
1.619579-2.483345j,-0.308299+0.253169j,-0.304326+0.250261j,0.003569
1.593710-2.549822j,-0.311922+0.258073j,-0.307883+0.255122j,0.003688
1.566550-2.615675j,-0.315485+0.262904j,-0.311382+0.259912j,0.003806
1.537034-2.683325j,-0.319121+0.267843j,-0.314952+0.264810j,0.003930
1.506174-2.750290j,-0.322698+0.272712j,-0.318463+0.269638j,0.004053
