0.800000+0.000000j,0.236710+2.047222j,-0.317109-1.565346j,0.000000
0.800621+0.000295j,0.236522+2.047048j,-0.317266-1.565612j,0.003137
0.801241+0.000591j,0.236334+2.046874j,-0.317423-1.565877j,0.006274
0.801863+0.000887j,0.236146+2.046700j,-0.317580-1.566143j,0.009411
0.802484+0.001183j,0.235958+2.046526j,-0.317737-1.566408j,0.012548
0.803106+0.001480j,0.235770+2.046352j,-0.317894-1.566673j,0.015685
0.803729+0.001778j,0.235582+2.046177j,-0.318051-1.566938j,0.018822
0.804351+0.002076j,0.235395+2.046003j,-0.318209-1.567202j,0.021959
0.804975+0.002374j,0.235207+2.045828j,-0.318366-1.567467j,0.025097
0.805598+0.002673j,0.235020+2.045654j,-0.318524-1.567731j,0.028234
0.806222+0.002972j,0.234833+2.045479j,-0.318682-1.567995j,0.031372
0.806846+0.003272j,0.234646+2.045305j,-0.318840-1.568259j,0.034509
0.807471+0.003572j,0.234459+2.045130j,-0.318997-1.568523j,0.037647
0.808096+0.003873j,0.234272+2.044955j,-0.319156-1.568786j,0.040785
0.808721+0.004174j,0.234086+2.044780j,-0.319314-1.569049j,0.043922
0.809347+0.004476j,0.233899+2.044605j,-0.319472-1.569312j,0.047060
0.809973+0.004778j,0.233713+2.044430j,-0.319630-1.569575j,0.050198
0.810600+0.005080j,0.233527+2.044255j,-0.319789-1.569838j,0.053336
0.811227+0.005383j,0.233341+2.044079j,-0.319947-1.570101j,0.056474
0.811854+0.005687j,0.233155+2.043904j,-0.320106-1.570363j,0.059612
0.812481+0.005991j,0.232970+2.043729j,-0.320265-1.570625j,0.062751
0.813109+0.006295j,0.232784+2.043553j,-0.320424-1.570887j,0.065889
0.813738+0.006600j,0.232599+2.043377j,-0.320583-1.571149j,0.069027
0.814366+0.006905j,0.232414+2.043202j,-0.320742-1.571410j,0.072166
0.814996+0.007211j,0.232228+2.043026j,-0.320901-1.571672j,0.075304
0.815625+0.007518j,0.232044+2.042850j,-0.321060-1.571933j,0.078443
0.816255+0.007824j,0.231859+2.042674j,-0.321220-1.572194j,0.081581
0.816885+0.008132j,0.231674+2.042498j,-0.321379-1.572455j,0.084720
0.817516+0.008439j,0.231490+2.042322j,-0.321539-1.572715j,0.087859
0.818147+0.008747j,0.231305+2.042146j,-0.321699-1.572976j,0.090998
0.818778+0.009056j,0.231121+2.041970j,-0.321858-1.573236j,0.094137
0.819410+0.009365j,0.230937+2.041793j,-0.322018-1.573496j,0.097276
0.820042+0.009675j,0.230753+2.041617j,-0.322178-1.573756j,0.100415
0.820675+0.009985j,0.230569+2.041441j,-0.322339-1.574016j,0.103554
0.821307+0.010295j,0.230386+2.041264j,-0.322499-1.574275j,0.106693
0.821941+0.010606j,0.230202+2.041087j,-0.322659-1.574535j,0.109832
0.822574+0.010918j,0.230019+2.040911j,-0.322820-1.574794j,0.112971
0.823208+0.011230j,0.229836+2.040734j,-0.322980-1.575053j,0.116111
0.823843+0.011542j,0.229652+2.040557j,-0.323141-1.575312j,0.119250
0.824477+0.011855j,0.229470+2.040380j,-0.323302-1.575570j,0.122390
0.825113+0.012168j,0.229287+2.040203j,-0.323463-1.575829j,0.125529
0.825748+0.012482j,0.229104+2.040026j,-0.323624-1.576087j,0.128669
0.826384+0.012797j,0.228922+2.039848j,-0.323785-1.576345j,0.131809
0.827020+0.013112j,0.228739+2.039671j,-0.323946-1.576603j,0.134948
0.827657+0.013427j,0.228557+2.039494j,-0.324107-1.576860j,0.138088
0.828294+0.013743j,0.228375+2.039316j,-0.324269-1.577118j,0.141228
0.828931+0.014059j,0.228193+2.039139j,-0.324430-1.577375j,0.144368
0.829569+0.014376j,0.228011+2.038961j,-0.324592-1.577632j,0.147508
0.830207+0.014693j,0.227830+2.038783j,-0.324754-1.577889j,0.150648
0.830846+0.015011j,0.227648+2.038605j,-0.324916-1.578146j,0.153788
0.831485+0.015329j,0.227467+2.038427j,-0.325078-1.578403j,0.156929
0.832124+0.015647j,0.227286+2.038249j,-0.325240-1.578659j,0.160069
0.832764+0.015967j,0.227105+2.038071j,-0.325402-1.578915j,0.163209
0.833404+0.016286j,0.226924+2.037893j,-0.325564-1.579171j,0.166350
0.834044+0.016606j,0.226743+2.037715j,-0.325727-1.579427j,0.169490
0.834685+0.016927j,0.226563+2.037536j,-0.325889-1.579683j,0.172631
0.835326+0.017248j,0.226382+2.037358j,-0.326052-1.579938j,0.175771
0.835968+0.017570j,0.226202+2.037179j,-0.326214-1.580194j,0.178912
0.836610+0.017892j,0.226022+2.037001j,-0.326377-1.580449j,0.182053
0.837252+0.018214j,0.225842+2.036822j,-0.326540-1.580704j,0.185193
0.837895+0.018537j,0.225662+2.036643j,-0.326703-1.580959j,0.188334
0.838538+0.018861j,0.225482+2.036464j,-0.326866-1.581213j,0.191475
0.839181+0.019185j,0.225303+2.036285j,-0.327030-1.581468j,0.194616
0.839825+0.019509j,0.225124+2.036106j,-0.327193-1.581722j,0.197757
0.840469+0.019834j,0.224944+2.035927j,-0.327356-1.581976j,0.200898
0.841114+0.020160j,0.224765+2.035748j,-0.327520-1.582230j,0.204039
0.841759+0.020486j,0.224586+2.035568j,-0.327684-1.582484j,0.207181
0.842404+0.020812j,0.224407+2.035389j,-0.327847-1.582737j,0.210322
0.843050+0.021139j,0.224229+2.035210j,-0.328011-1.582991j,0.213463
0.843696+0.021466j,0.224050+2.035030j,-0.328175-1.583244j,0.216605
0.844343+0.021794j,0.223872+2.034850j,-0.328340-1.583497j,0.219746
0.844989+0.022123j,0.223694+2.034670j,-0.328504-1.583750j,0.222888
0.845637+0.022452j,0.223516+2.034491j,-0.328668-1.584002j,0.226029
0.846284+0.022781j,0.223338+2.034311j,-0.328832-1.584255j,0.229171
0.846932+0.023111j,0.223160+2.034131j,-0.328997-1.584507j,0.232313
0.847581+0.023441j,0.222982+2.033950j,-0.329162-1.584759j,0.235454
0.848230+0.023772j,0.222805+2.033770j,-0.329326-1.585011j,0.238596
0.848879+0.024104j,0.222628+2.033590j,-0.329491-1.585263j,0.241738
0.849528+0.024436j,0.222450+2.033409j,-0.329656-1.585515j,0.244880
0.850178+0.024768j,0.222273+2.033229j,-0.329821-1.585766j,0.248022
0.850828+0.025101j,0.222097+2.033048j,-0.329987-1.586017j,0.251164
0.851479+0.025434j,0.221920+2.032868j,-0.330152-1.586269j,0.254306
0.852130+0.025768j,0.221743+2.032687j,-0.330317-1.586520j,0.257448
0.852782+0.026103j,0.221567+2.032506j,-0.330483-1.586770j,0.260591
0.853433+0.026437j,0.221391+2.032325j,-0.330648-1.587021j,0.263733
0.854086+0.026773j,0.221214+2.032144j,-0.330814-1.587271j,0.266875
0.854738+0.027109j,0.221038+2.031963j,-0.330980-1.587522j,0.270018
0.855391+0.027445j,0.220863+2.031781j,-0.331146-1.587772j,0.273160
0.856045+0.027782j,0.220687+2.031600j,-0.331312-1.588022j,0.276303
0.856698+0.028119j,0.220511+2.031419j,-0.331478-1.588271j,0.279445
0.857353+0.028457j,0.220336+2.031237j,-0.331644-1.588521j,0.282588
0.858007+0.028796j,0.220161+2.031055j,-0.331811-1.588770j,0.285731
0.858662+0.029135j,0.219986+2.030874j,-0.331977-1.589020j,0.288873
0.859317+0.029474j,0.219811+2.030692j,-0.332144-1.589269j,0.292016
0.859973+0.029814j,0.219636+2.030510j,-0.332311-1.589517j,0.295159
0.860629+0.030154j,0.219461+2.030328j,-0.332477-1.589766j,0.298302
0.861285+0.030495j,0.219287+2.030146j,-0.332644-1.590015j,0.301445
0.861942+0.030837j,0.219113+2.029964j,-0.332811-1.590263j,0.304588
0.862599+0.031179j,0.218938+2.029781j,-0.332979-1.590511j,0.307731
0.863257+0.031521j,0.218764+2.029599j,-0.333146-1.590759j,0.310874
0.863915+0.031864j,0.218591+2.029416j,-0.333313-1.591007j,0.314017
0.864573+0.032207j,0.218417+2.029234j,-0.333481-1.591255j,0.317160
0.865232+0.032551j,0.218243+2.029051j,-0.333648-1.591503j,0.320304
0.865891+0.032896j,0.218070+2.028868j,-0.333816-1.591750j,0.323447
0.866551+0.033241j,0.217897+2.028686j,-0.333984-1.591997j,0.326591
0.867210+0.033586j,0.217723+2.028503j,-0.334152-1.592244j,0.329734
0.867871+0.033932j,0.217551+2.028320j,-0.334320-1.592491j,0.332878
0.868531+0.034279j,0.217378+2.028136j,-0.334488-1.592738j,0.336021
0.869192+0.034626j,0.217205+2.027953j,-0.334656-1.592984j,0.339165
0.869854+0.034973j,0.217033+2.027770j,-0.334824-1.593231j,0.342308
0.870516+0.035322j,0.216860+2.027586j,-0.334993-1.593477j,0.345452
0.871178+0.035670j,0.216688+2.027403j,-0.335161-1.593723j,0.348596
0.871840+0.036019j,0.216516+2.027219j,-0.335330-1.593969j,0.351740
0.872503+0.036369j,0.216344+2.027035j,-0.335499-1.594215j,0.354884
0.873167+0.036719j,0.216172+2.026851j,-0.335667-1.594460j,0.358027
0.873830+0.037070j,0.216001+2.026668j,-0.335836-1.594706j,0.361171
0.874494+0.037421j,0.215829+2.026483j,-0.336006-1.594951j,0.364316
0.875159+0.037772j,0.215658+2.026299j,-0.336175-1.595196j,0.367460
0.875824+0.038125j,0.215487+2.026115j,-0.336344-1.595441j,0.370604
0.876489+0.038477j,0.215316+2.025931j,-0.336513-1.595686j,0.373748
0.877155+0.038831j,0.215145+2.025746j,-0.336683-1.595930j,0.376892
0.877821+0.039184j,0.214974+2.025562j,-0.336853-1.596175j,0.380036
0.878487+0.039539j,0.214804+2.025377j,-0.337022-1.596419j,0.383181
0.879154+0.039893j,0.214633+2.025192j,-0.337192-1.596663j,0.386325
0.879821+0.040249j,0.214463+2.025007j,-0.337362-1.596907j,0.389470
0.880489+0.040604j,0.214293+2.024823j,-0.337532-1.597151j,0.392614
0.881157+0.040961j,0.214123+2.024637j,-0.337702-1.597394j,0.395759
0.881825+0.041318j,0.213953+2.024452j,-0.337873-1.597638j,0.398903
0.882494+0.041675j,0.213784+2.024267j,-0.338043-1.597881j,0.402048
0.883163+0.042033j,0.213614+2.024082j,-0.338214-1.598124j,0.405193
0.883833+0.042391j,0.213445+2.023896j,-0.338384-1.598367j,0.408337
0.884503+0.042750j,0.213276+2.023711j,-0.338555-1.598610j,0.411482
0.885173+0.043110j,0.213107+2.023525j,-0.338726-1.598853j,0.414627
0.885844+0.043470j,0.212938+2.023339j,-0.338897-1.599095j,0.417772
0.886515+0.043830j,0.212769+2.023153j,-0.339068-1.599338j,0.420917
0.887186+0.044192j,0.212601+2.022967j,-0.339239-1.599580j,0.424062
0.887858+0.044553j,0.212432+2.022781j,-0.339410-1.599822j,0.427207
0.888530+0.044915j,0.212264+2.022595j,-0.339582-1.600064j,0.430352
0.889203+0.045278j,0.212096+2.022409j,-0.339753-1.600305j,0.433497
0.889876+0.045641j,0.211928+2.022223j,-0.339925-1.600547j,0.436642
0.890549+0.046005j,0.211760+2.022036j,-0.340096-1.600788j,0.439787
0.891223+0.046369j,0.211593+2.021849j,-0.340268-1.601030j,0.442933
