-180026.275523+271356.384372j
-180026.275523+271356.384372j
-180026.275523+271356.384372j
-180026.275523+271356.384372j
-1.525947+0.834789j
-1.263167+0.852526j
-0.934725-1.203325j
-0.543889-0.367067j
-0.504374-0.275913j
-0.402613+0.518282j
0.038823-0.614918j
0.102267+1.619759j
180607.758601-270084.735479j
180607.758601-270084.735479j
180607.758601-270084.735479j
180607.758601-270084.735479j
