132,1,655,13,376
133,1,655,13,376
134,1,655,13,376
135,1,655,13,376
136,1,655,13,376
137,1,655,13,376
138,1,655,13,376
139,1,655,13,376
140,1,655,13,376
141,1,655,13,376
142,1,655,13,376
143,1,655,13,376
144,1,655,13,376
145,1,655,13,376
146,1,655,18,377
147,1,655,18,377
148,1,655,18,377
149,1,655,18,377
150,1,655,18,377
151,1,655,18,377
152,1,655,18,377
153,1,655,18,377
154,1,655,18,377
155,1,655,18,377
156,1,655,18,377
157,1,655,18,377
158,1,655,18,377
159,1,655,18,377
160,1,655,30,362
161,1,655,30,362
162,1,655,30,362
163,1,655,30,362
164,1,655,30,362
165,1,655,30,362
166,1,655,30,362
167,1,655,30,362
168,1,655,30,362
169,1,655,30,362
170,1,655,30,362
171,1,655,30,362
172,1,655,30,362
173,1,655,30,362
174,1,655,32,362
175,1,655,32,362
176,1,655,32,362
177,1,655,32,362
178,1,655,32,362
179,1,655,32,362
180,1,655,32,362
181,1,655,32,362
182,1,655,32,362
183,1,655,32,362
184,1,655,32,362
185,1,655,32,362
186,1,655,32,362
187,1,655,32,362
188,1,655,35,362
189,1,655,35,362
190,1,655,35,362
191,1,655,35,362
192,1,655,35,362
193,1,655,35,362
194,1,655,35,362
195,1,655,35,362
196,1,655,35,362
197,1,655,35,362
198,1,655,35,362
199,1,655,35,362
200,1,655,35,362
201,1,655,35,362
202,1,655,48,365
203,1,655,48,365
204,1,655,48,365
205,1,655,48,365
206,1,655,48,365
207,1,655,48,365
208,1,655,48,365
209,1,655,48,365
210,1,655,48,365
211,1,655,48,365
212,1,655,48,365
213,1,655,48,365
214,1,655,48,365
215,1,655,48,365
216,1,655,50,365
217,1,655,50,365
218,1,655,50,365
219,1,655,50,365
220,1,655,50,365
221,1,655,50,365
222,1,655,50,365
223,1,655,50,365
224,1,655,50,365
225,1,655,50,365
226,1,655,50,365
227,1,655,50,365
228,1,655,50,365
229,1,655,50,365
230,1,641,67,598
231,1,641,67,598
232,1,641,67,598
233,1,641,67,598
234,1,641,67,598
235,1,641,67,598
236,1,641,67,598
237,1,641,67,598
238,1,641,67,598
239,1,641,67,598
240,1,641,67,598
241,1,641,67,598
242,1,641,67,598
243,1,641,67,598
244,1,641,68,598
245,1,641,68,598
246,1,641,68,598
247,1,641,68,598
248,1,641,68,598
249,1,641,68,598
250,1,641,68,598
251,1,641,68,598
252,1,641,68,598
253,1,641,68,598
254,1,641,68,598
255,1,641,68,598
256,1,641,68,598
257,1,641,68,598
258,1,641,74,593
259,1,641,74,593
260,1,641,74,593
261,1,641,74,593
262,1,641,74,593
263,1,641,74,593
264,1,641,74,593
265,1,641,74,593
266,1,641,74,593
267,1,641,74,593
268,1,641,74,593
269,1,641,74,593
270,1,641,74,593
271,1,641,74,593
272,1,641,79,598
273,1,641,79,598
274,1,641,79,598
275,1,641,79,598
276,1,641,79,598
277,1,641,79,598
278,1,641,79,598
279,1,641,79,598
280,1,641,79,598
281,1,641,79,598
282,1,641,79,598
283,1,641,79,598
284,1,641,79,598
285,1,641,79,598
286,1,641,82,602
287,1,641,82,602
288,1,641,82,602
289,1,641,82,602
290,1,641,82,602
291,1,641,82,602
292,1,641,82,602
293,1,641,82,602
294,1,641,82,602
295,1,641,82,602
296,1,641,82,602
297,1,641,82,602
298,1,641,82,602
299,1,641,82,602
300,1,641,84,608
301,1,641,84,608
302,1,641,84,608
303,1,641,84,608
304,1,641,84,608
305,1,641,84,608
306,1,641,84,608
307,1,641,84,608
308,1,641,84,608
309,1,641,84,608
310,1,641,84,608
311,1,641,84,608
312,1,641,84,608
313,1,641,84,608
314,1,641,87,608
315,1,641,87,608
316,1,641,87,608
317,1,641,87,608
318,1,641,87,608
319,1,641,87,608
320,1,641,87,608
321,1,641,87,608
322,1,641,87,608
323,1,641,87,608
324,1,641,87,608
325,1,641,87,608
326,1,641,87,608
327,1,641,87,608
328,1,620,130,591
329,2,396,6,642
330,2,670,42,606
331,2,670,42,606
332,2,670,42,606
333,2,670,42,606
334,2,670,42,606
335,2,670,42,606
336,2,670,42,606
337,2,670,42,606
338,2,670,42,606
339,2,670,42,606
340,2,670,42,606
341,2,670,42,606
342,2,670,42,606
343,2,670,42,606
344,2,670,45,606
345,2,670,45,606
346,2,670,45,606
347,2,670,45,606
348,2,670,45,606
349,2,670,45,606
350,2,670,45,606
351,2,670,45,606
352,2,670,45,606
353,2,670,45,606
354,2,670,45,606
355,2,670,45,606
356,2,670,45,606
357,2,670,45,606
358,2,670,49,597
359,2,670,49,597
360,2,670,49,597
361,2,670,49,597
362,2,670,49,597
363,2,670,49,597
364,2,670,49,597
365,2,670,49,597
366,2,670,49,597
367,2,670,49,597
368,2,670,49,597
369,2,670,49,597
370,2,670,49,597
371,2,670,49,597
372,2,670,52,600
373,2,670,52,600
374,2,670,52,600
375,2,670,52,600
376,2,670,52,600
377,2,670,52,600
378,2,670,52,600
379,2,670,52,600
380,2,670,52,600
381,2,670,52,600
382,2,670,52,600
383,2,670,52,600
384,2,670,52,600
385,2,670,52,600
386,2,670,58,596
387,2,670,58,596
388,2,670,58,596
389,2,670,58,596
390,2,670,58,596
391,2,670,58,596
392,2,670,58,596
393,2,670,58,596
394,2,670,58,596
395,2,670,58,596
396,2,670,58,596
397,2,670,58,596
398,2,670,58,596
399,2,670,58,596
400,2,670,63,593
401,2,670,63,593
402,2,670,63,593
403,2,670,63,593
404,2,670,63,593
405,2,670,63,593
406,2,670,63,593
407,2,670,63,593
408,2,670,63,593
409,2,670,63,593
410,2,670,63,593
411,2,670,63,593
412,2,670,63,593
413,2,670,63,593
414,2,670,64,593
415,2,670,64,593
416,2,670,64,593
417,2,670,64,593
418,2,670,64,593
419,2,670,64,593
420,2,670,64,593
421,2,670,64,593
422,2,670,64,593
423,2,670,64,593
424,2,670,64,593
425,2,670,64,593
426,2,670,64,593
427,2,670,64,593
428,2,654,66,374
429,2,654,66,374
430,2,654,66,374
431,2,654,66,374
432,2,654,66,374
433,2,654,66,374
434,2,654,66,374
435,2,654,66,374
436,2,654,66,374
437,2,654,66,374
438,2,654,66,374
439,2,654,66,374
440,2,654,66,374
441,2,654,66,374
442,2,654,73,374
443,2,654,73,374
444,2,654,73,374
445,2,654,73,374
446,2,654,73,374
447,2,654,73,374
448,2,654,73,374
449,2,654,73,374
450,2,654,73,374
451,2,654,73,374
452,2,654,73,374
453,2,654,73,374
454,2,654,73,374
455,2,654,73,374
456,2,654,85,355
457,2,654,85,355
458,2,654,85,355
459,2,654,85,355
460,2,654,85,355
461,2,654,85,355
462,2,654,85,355
463,2,654,85,355
464,2,654,85,355
465,2,654,85,355
466,2,654,85,355
467,2,654,85,355
468,2,654,85,355
469,2,654,85,355
470,2,654,86,355
471,2,654,86,355
472,2,654,86,355
473,2,654,86,355
474,2,654,86,355
475,2,654,86,355
476,2,654,86,355
477,2,654,86,355
478,2,654,86,355
479,2,654,86,355
480,2,654,86,355
481,2,654,86,355
482,2,654,86,355
483,2,654,86,355
484,2,654,89,355
485,2,654,89,355
486,2,654,89,355
487,2,654,89,355
488,2,654,89,355
489,2,654,89,355
490,2,654,89,355
491,2,654,89,355
492,2,654,89,355
493,2,654,89,355
494,2,654,89,355
495,2,654,89,355
496,2,654,89,355
497,2,654,89,355
498,2,654,103,357
499,2,654,103,357
500,2,654,103,357
501,2,654,103,357
502,2,654,103,357
503,2,654,103,357
504,2,654,103,357
505,2,654,103,357
506,2,654,103,357
507,2,654,103,357
508,2,654,103,357
509,2,654,103,357
510,2,654,103,357
511,2,654,103,357
512,2,654,104,357
513,2,654,104,357
514,2,654,104,357
515,2,654,104,357
516,2,654,104,357
517,2,654,104,357
518,2,654,104,357
519,2,654,104,357
520,2,654,104,357
521,2,654,104,357
522,2,654,104,357
523,2,654,104,357
524,2,654,104,357
525,2,654,104,357
526,2,654,106,357
527,2,654,106,357
528,2,654,106,357
529,2,654,106,357
530,2,654,106,357
531,2,654,106,357
532,2,654,106,357
533,2,654,106,357
534,2,654,106,357
535,2,654,106,357
536,2,654,106,357
537,2,654,106,357
538,2,654,106,357
539,2,654,106,357
540,2,590,129,650
541,3,605,10,343
542,3,459,16,447
543,3,459,17,447
544,3,459,19,447
545,3,459,22,444
