-25919858.078835-106212861.028214j
-25919858.078835-106212861.028214j
-25919858.078835-106212861.028214j
-25919858.078835-106212861.028214j
-2.340037-3.022907j
-2.141318-0.277193j
-0.920578+0.975044j
-0.511950-0.542236j
-0.459296+0.059458j
-0.160123+0.206857j
-0.044669-1.114852j
-0.035889+0.895539j
0.567811+0.074636j
1.731229-0.227560j
25919830.991220+106212812.006936j
25919830.991220+106212812.006936j
25919830.991220+106212812.006936j
25919830.991220+106212812.006936j
