30,12,622,17,432
31,12,622,17,432
32,12,622,17,432
33,12,622,17,432
34,12,622,17,432
35,12,622,17,432
36,12,665,19,464
37,12,558,25,662
38,14,474,15,568
39,14,474,15,568
40,14,474,15,568
41,14,474,15,568
42,14,474,15,568
43,14,474,15,568
44,14,474,19,465
45,14,657,22,450
46,14,476,22,666
47,14,453,24,659
48,15,507,23,616
49,15,615,28,469
50,17,415,22,598
51,17,640,24,475
52,17,433,28,470
53,19,411,22,371
54,19,411,22,371
55,19,451,23,671
56,19,476,24,677
57,19,490,25,471
58,20,354,21,407
59,20,354,21,407
60,20,614,22,414
61,20,703,28,493
62,22,614,28,482
63,23,448,28,497
64,24,383,28,393
65,24,433,29,626
66,25,712,28,452
67,12,658,44,19
68,12,658,45,74
69,14,476,45,69
70,14,502,60,65
71,14,459,64,303
72,14,459,64,303
73,14,459,64,303
74,14,459,64,303
75,14,459,64,303
76,14,459,64,303
77,15,564,44,285
78,15,608,51,84
79,15,608,52,20
80,17,434,51,79
81,17,420,53,291
82,17,420,53,291
83,17,420,53,291
84,17,420,53,291
85,17,420,53,291
86,17,420,53,291
87,17,420,54,291
88,17,420,54,291
89,17,420,54,291
90,17,420,54,291
91,17,420,54,291
92,17,420,54,291
93,17,460,65,73
94,19,465,39,13
95,19,465,39,13
96,19,465,40,13
97,19,465,40,13
98,19,473,47,30
99,19,473,47,30
100,19,473,47,30
101,19,473,47,30
102,19,473,47,30
103,19,473,47,30
104,19,467,52,61
105,22,666,45,69
106,22,450,63,152
107,23,641,53,71
108,23,641,54,71
109,24,727,51,79
110,24,475,57,178
111,25,685,64,78
112,28,471,30,13
113,28,471,30,13
114,28,470,34,13
115,28,473,44,59
116,28,479,50,29
117,28,479,50,29
118,28,479,50,29
119,28,479,50,29
120,28,479,50,29
121,28,479,50,29
122,31,18,51,83
123,31,18,51,83
124,31,17,52,17
125,31,17,52,17
126,31,17,52,17
127,31,17,52,17
128,34,17,51,81
129,38,17,44,16
130,38,17,44,16
131,38,18,45,73
132,38,18,45,73
133,44,19,45,74
134,44,104,64,101
135,44,242,64,264
136,47,22,64,310
137,50,53,52,43
138,50,22,53,296
139,50,22,54,296
140,51,84,52,20
141,52,117,53,90
142,52,248,53,261
143,52,117,54,90
144,52,248,54,261
145,12,658,106,74
146,12,658,107,52
147,12,658,108,52
148,14,476,106,69
149,14,476,107,47
150,14,476,108,47
151,15,608,110,84
152,15,608,111,56
153,15,609,114,19
154,17,434,110,79
155,17,434,111,51
156,19,473,72,27
157,19,473,72,27
158,22,666,106,69
159,22,666,107,47
160,22,666,108,47
161,24,727,110,79
162,24,727,111,51
163,28,479,82,24
164,28,479,82,24
165,28,479,88,24
166,28,479,88,24
167,31,18,110,83
168,31,18,110,83
169,31,18,111,56
170,31,18,111,56
171,34,17,110,81
172,34,17,111,54
173,38,18,106,73
174,38,18,106,73
175,38,18,107,51
176,38,18,107,51
177,38,18,108,51
178,38,18,108,51
179,44,19,106,74
180,44,19,107,52
181,44,19,108,52
182,47,30,72,27
183,47,30,72,27
184,50,29,82,24
185,50,29,82,24
186,50,29,88,24
187,50,29,88,24
188,51,83,114,20
189,52,20,110,84
190,52,20,111,56
191,110,83,114,20
192,111,56,114,20
