-0.968750-0.000000j,-0.000000+3.141593j,-0.000000+3.141593j,0.000000
-0.968973-0.000000j,-0.000033+3.141593j,0.000033+3.141593j,0.000000
-0.969104-0.000000j,-0.000041+3.141593j,0.000041+3.141593j,0.000000
-0.969215-0.000000j,-0.000047+3.141593j,0.000047+3.141593j,0.000000
-0.969314-0.000000j,-0.000051+3.141593j,0.000051+3.141593j,0.000000
-0.969406-0.000000j,-0.000055+3.141593j,0.000055+3.141593j,0.000000
-0.969491-0.000000j,-0.000058+3.141593j,0.000058+3.141593j,0.000000
-0.969573-0.000000j,-0.000061+3.141593j,0.000061+3.141593j,0.000000
-0.969650-0.000000j,-0.000064+3.141593j,0.000064+3.141593j,0.000000
-0.969725-0.000000j,-0.000066+3.141593j,0.000066+3.141593j,0.000000
-0.969797-0.000000j,-0.000068+3.141593j,0.000068+3.141593j,0.000000
-0.969867-0.000000j,-0.000071+3.141593j,0.000071+3.141593j,0.000000
-0.969934-0.000000j,-0.000072+3.141593j,0.000072+3.141593j,0.000000
-0.970000-0.000000j,-0.000074+3.141593j,0.000074+3.141593j,0.000000
-0.970065-0.000000j,-0.000076+3.141593j,0.000076+3.141593j,0.000000
-0.970128-0.000000j,-0.000078+3.141593j,0.000078+3.141593j,0.000000
-0.970190-0.000000j,-0.000079+3.141593j,0.000079+3.141593j,0.000000
-0.970251-0.000000j,-0.000081+3.141593j,0.000081+3.141593j,0.000000
-0.970310-0.000000j,-0.000082+3.141593j,0.000082+3.141593j,0.000000
-0.970369-0.000000j,-0.000084+3.141593j,0.000084+3.141593j,0.000000
-0.970426-0.000000j,-0.000085+3.141593j,0.000085+3.141593j,0.000000
-0.970483-0.000000j,-0.000086+3.141593j,0.000086+3.141593j,0.000000
-0.970539-0.000000j,-0.000087+3.141593j,0.000087+3.141593j,0.000000
-0.970594-0.000000j,-0.000088+3.141593j,0.000088+3.141593j,0.000000
-0.970649-0.000000j,-0.000090+3.141593j,0.000090+3.141593j,0.000000
-0.970703-0.000000j,-0.000091+3.141593j,0.000091+3.141593j,0.000000
-0.970756-0.000000j,-0.000092+3.141593j,0.000092+3.141593j,0.000000
-0.970808-0.000000j,-0.000093+3.141593j,0.000093+3.141593j,0.000000
-0.970860-0.000000j,-0.000094+3.141593j,0.000094+3.141593j,0.000000
-0.970912-0.000000j,-0.000095+3.141593j,0.000095+3.141593j,0.000000
-0.970963-0.000000j,-0.000096+3.141593j,0.000096+3.141593j,0.000000
-0.971013-0.000000j,-0.000097+3.141593j,0.000097+3.141593j,0.000000
-0.971063-0.000000j,-0.000098+3.141593j,0.000098+3.141593j,0.000000
-0.971113-0.000000j,-0.000099+3.141593j,0.000098+3.141593j,0.000000
-0.971162-0.000000j,-0.000099+3.141593j,0.000099+3.141593j,0.000000
-0.971210-0.000000j,-0.000100+3.141593j,0.000100+3.141593j,0.000000
-0.971259-0.000000j,-0.000101+3.141593j,0.000101+3.141593j,0.000000
-0.971307-0.000000j,-0.000102+3.141593j,0.000102+3.141593j,0.000000
-0.971354-0.000000j,-0.000103+3.141593j,0.000103+3.141593j,0.000000
-0.971401-0.000000j,-0.000103+3.141593j,0.000103+3.141593j,0.000000
-0.971448-0.000000j,-0.000104+3.141593j,0.000104+3.141593j,0.000000
-0.971495-0.000000j,-0.000105+3.141593j,0.000105+3.141593j,0.000000
-0.971541-0.000000j,-0.000106+3.141593j,0.000106+3.141593j,0.000000
-0.971587-0.000000j,-0.000106+3.141593j,0.000106+3.141593j,0.000000
-0.971632-0.000000j,-0.000107+3.141593j,0.000107+3.141593j,0.000000
-0.971677-0.000000j,-0.000108+3.141593j,0.000108+3.141593j,0.000000
-0.971722-0.000000j,-0.000108+3.141593j,0.000108+3.141593j,0.000000
-0.971767-0.000000j,-0.000109+3.141593j,0.000109+3.141593j,0.000000
-0.971812-0.000000j,-0.000110+3.141593j,0.000110+3.141593j,0.000000
-0.971856-0.000000j,-0.000110+3.141593j,0.000110+3.141593j,0.000001
-0.971900-0.000000j,-0.000111+3.141593j,0.000111+3.141593j,0.000001
-0.971943-0.000000j,-0.000112+3.141593j,0.000111+3.141593j,0.000001
-0.971987-0.000000j,-0.000112+3.141593j,0.000112+3.141593j,0.000001
-0.972030-0.000000j,-0.000113+3.141593j,0.000113+3.141593j,0.000001
-0.972073-0.000000j,-0.000113+3.141593j,0.000113+3.141593j,0.000001
-0.972116-0.000000j,-0.000114+3.141593j,0.000114+3.141593j,0.000001
-0.972158-0.000000j,-0.000114+3.141593j,0.000114+3.141593j,0.000001
-0.972201-0.000000j,-0.000115+3.141593j,0.000115+3.141593j,0.000001
-0.972243-0.000000j,-0.000116+3.141593j,0.000115+3.141593j,0.000001
-0.972285-0.000000j,-0.000116+3.141593j,0.000116+3.141593j,0.000001
-0.972327-0.000000j,-0.000117+3.141593j,0.000117+3.141593j,0.000001
-0.972368-0.000000j,-0.000117+3.141593j,0.000117+3.141593j,0.000001
-0.972410-0.000000j,-0.000118+3.141593j,0.000118+3.141593j,0.000001
-0.972451-0.000000j,-0.000118+3.141593j,0.000118+3.141593j,0.000001
-0.972492-0.000000j,-0.000119+3.141593j,0.000119+3.141593j,0.000001
-0.972533-0.000000j,-0.000119+3.141593j,0.000119+3.141593j,0.000001
-0.972574-0.000000j,-0.000120+3.141593j,0.000120+3.141593j,0.000001
-0.972614-0.000000j,-0.000120+3.141593j,0.000120+3.141593j,0.000001
-0.972655-0.000000j,-0.000121+3.141593j,0.000121+3.141593j,0.000001
-0.972695-0.000000j,-0.000121+3.141593j,0.000121+3.141593j,0.000001
-0.972735-0.000000j,-0.000121+3.141593j,0.000121+3.141593j,0.000001
-0.972775-0.000000j,-0.000122+3.141593j,0.000122+3.141593j,0.000001
-0.972815-0.000000j,-0.000122+3.141593j,0.000122+3.141593j,0.000001
-0.972855-0.000000j,-0.000123+3.141593j,0.000123+3.141593j,0.000001
-0.972894-0.000000j,-0.000123+3.141593j,0.000123+3.141593j,0.000001
-0.972934-0.000000j,-0.000124+3.141593j,0.000124+3.141593j,0.000001
-0.972973-0.000000j,-0.000124+3.141593j,0.000124+3.141593j,0.000001
-0.973012-0.000000j,-0.000125+3.141593j,0.000124+3.141593j,0.000001
-0.973051-0.000000j,-0.000125+3.141593j,0.000125+3.141593j,0.000001
-0.973090-0.000000j,-0.000125+3.141593j,0.000125+3.141593j,0.000001
-0.973129-0.000000j,-0.000126+3.141593j,0.000126+3.141593j,0.000001
-0.973167-0.000000j,-0.000126+3.141593j,0.000126+3.141593j,0.000001
-0.973206-0.000000j,-0.000127+3.141593j,0.000127+3.141593j,0.000001
-0.973244-0.000000j,-0.000127+3.141593j,0.000127+3.141593j,0.000001
-0.973283-0.000000j,-0.000127+3.141593j,0.000127+3.141593j,0.000001
-0.973321-0.000000j,-0.000128+3.141593j,0.000128+3.141593j,0.000001
-0.973359-0.000000j,-0.000128+3.141593j,0.000128+3.141593j,0.000001
-0.973397-0.000000j,-0.000128+3.141593j,0.000128+3.141593j,0.000001
-0.973435-0.000000j,-0.000129+3.141593j,0.000129+3.141593j,0.000001
-0.973472-0.000000j,-0.000129+3.141593j,0.000129+3.141593j,0.000001
-0.973510-0.000000j,-0.000130+3.141593j,0.000130+3.141593j,0.000001
-0.973548-0.000000j,-0.000130+3.141593j,0.000130+3.141593j,0.000001
-0.973585-0.000000j,-0.000130+3.141593j,0.000130+3.141593j,0.000001
-0.973622-0.000000j,-0.000131+3.141593j,0.000131+3.141593j,0.000001
-0.973660-0.000000j,-0.000131+3.141593j,0.000131+3.141593j,0.000001
-0.973697-0.000000j,-0.000131+3.141593j,0.000131+3.141593j,0.000001
-0.973734-0.000000j,-0.000132+3.141593j,0.000132+3.141593j,0.000001
-0.973771-0.000000j,-0.000132+3.141593j,0.000132+3.141593j,0.000001
-0.973808-0.000000j,-0.000132+3.141593j,0.000132+3.141593j,0.000001
-0.973844-0.000000j,-0.000133+3.141593j,0.000133+3.141593j,0.000001
-0.973881-0.000000j,-0.000133+3.141593j,0.000133+3.141593j,0.000001
-0.973918-0.000000j,-0.000133+3.141593j,0.000133+3.141593j,0.000001
-0.973954-0.000000j,-0.000134+3.141593j,0.000134+3.141593j,0.000001
-0.973991-0.000000j,-0.000134+3.141593j,0.000134+3.141593j,0.000001
-0.974027-0.000000j,-0.000134+3.141593j,0.000134+3.141593j,0.000001
-0.974063-0.000000j,-0.000134+3.141593j,0.000134+3.141593j,0.000001
-0.974099-0.000000j,-0.000135+3.141593j,0.000135+3.141593j,0.000001
-0.974135-0.000000j,-0.000135+3.141593j,0.000135+3.141593j,0.000001
-0.974171-0.000000j,-0.000135+3.141593j,0.000135+3.141593j,0.000001
-0.974207-0.000000j,-0.000136+3.141593j,0.000136+3.141593j,0.000001
-0.974243-0.000000j,-0.000136+3.141593j,0.000136+3.141593j,0.000001
-0.974279-0.000000j,-0.000136+3.141593j,0.000136+3.141593j,0.000001
-0.974315-0.000000j,-0.000137+3.141593j,0.000137+3.141593j,0.000001
-0.974350-0.000000j,-0.000137+3.141593j,0.000137+3.141593j,0.000001
-0.974386-0.000000j,-0.000137+3.141593j,0.000137+3.141593j,0.000001
-0.974421-0.000000j,-0.000137+3.141593j,0.000137+3.141593j,0.000001
-0.974457-0.000000j,-0.000138+3.141593j,0.000138+3.141593j,0.000001
-0.974492-0.000000j,-0.000138+3.141593j,0.000138+3.141593j,0.000001
-0.974528-0.000000j,-0.000138+3.141593j,0.000138+3.141593j,0.000001
-0.974563-0.000000j,-0.000138+3.141593j,0.000138+3.141593j,0.000001
-0.974598-0.000000j,-0.000139+3.141593j,0.000139+3.141593j,0.000001
-0.974633-0.000000j,-0.000139+3.141593j,0.000139+3.141593j,0.000001
-0.974668-0.000000j,-0.000139+3.141593j,0.000139+3.141593j,0.000001
-0.974703-0.000000j,-0.000140+3.141593j,0.000139+3.141593j,0.000001
-0.974738-0.000000j,-0.000140+3.141593j,0.000140+3.141593j,0.000001
-0.974773-0.000000j,-0.000140+3.141593j,0.000140+3.141593j,0.000001
-0.974808-0.000000j,-0.000140+3.141593j,0.000140+3.141593j,0.000001
-0.974842-0.000000j,-0.000141+3.141593j,0.000140+3.141593j,0.000001
-0.974877-0.000000j,-0.000141+3.141593j,0.000141+3.141593j,0.000001
-0.974912-0.000000j,-0.000141+3.141593j,0.000141+3.141593j,0.000001
-0.974946-0.000000j,-0.000141+3.141593j,0.000141+3.141593j,0.000001
-0.974981-0.000000j,-0.000141+3.141593j,0.000141+3.141593j,0.000001
-0.975015-0.000000j,-0.000142+3.141593j,0.000142+3.141593j,0.000001
-0.975049-0.000000j,-0.000142+3.141593j,0.000142+3.141593j,0.000001
-0.975084-0.000000j,-0.000142+3.141593j,0.000142+3.141593j,0.000001
-0.975118-0.000000j,-0.000142+3.141593j,0.000142+3.141593j,0.000001
-0.975152-0.000000j,-0.000143+3.141593j,0.000143+3.141593j,0.000001
-0.975186-0.000000j,-0.000143+3.141593j,0.000143+3.141593j,0.000001
-0.975220-0.000000j,-0.000143+3.141593j,0.000143+3.141593j,0.000001
-0.975255-0.000000j,-0.000143+3.141593j,0.000143+3.141593j,0.000001
-0.975289-0.000000j,-0.000144+3.141593j,0.000144+3.141593j,0.000001
-0.975322-0.000000j,-0.000144+3.141593j,0.000144+3.141593j,0.000001
-0.975356-0.000000j,-0.000144+3.141593j,0.000144+3.141593j,0.000001
-0.975390-0.000000j,-0.000144+3.141593j,0.000144+3.141593j,0.000001
-0.975424-0.000000j,-0.000144+3.141593j,0.000144+3.141593j,0.000001
-0.975458-0.000000j,-0.000145+3.141593j,0.000145+3.141593j,0.000001
-0.975491-0.000000j,-0.000145+3.141593j,0.000145+3.141593j,0.000001
-0.975525-0.000000j,-0.000145+3.141593j,0.000145+3.141593j,0.000001
-0.975559-0.000000j,-0.000145+3.141593j,0.000145+3.141593j,0.000001
-0.975592-0.000000j,-0.000145+3.141593j,0.000145+3.141593j,0.000002
-0.975626-0.000000j,-0.000146+3.141593j,0.000146+3.141593j,0.000002
-0.975659-0.000000j,-0.000146+3.141593j,0.000146+3.141593j,0.000002
-0.975693-0.000000j,-0.000146+3.141593j,0.000146+3.141593j,0.000002
-0.975726-0.000000j,-0.000146+3.141593j,0.000146+3.141593j,0.000002
-0.975759-0.000000j,-0.000146+3.141593j,0.000146+3.141593j,0.000002
-0.975793-0.000000j,-0.000147+3.141593j,0.000147+3.141593j,0.000002
-0.975826-0.000000j,-0.000147+3.141593j,0.000147+3.141593j,0.000002
-0.975859-0.000000j,-0.000147+3.141593j,0.000147+3.141593j,0.000002
-0.975892-0.000000j,-0.000147+3.141593j,0.000147+3.141593j,0.000002
-0.975925-0.000000j,-0.000147+3.141593j,0.000147+3.141593j,0.000002
-0.975959-0.000000j,-0.000148+3.141593j,0.000148+3.141593j,0.000002
-0.975992-0.000000j,-0.000148+3.141593j,0.000148+3.141593j,0.000002
-0.976025-0.000000j,-0.000148+3.141593j,0.000148+3.141593j,0.000002
-0.976058-0.000000j,-0.000148+3.141593j,0.000148+3.141593j,0.000002
-0.976090-0.000000j,-0.000148+3.141593j,0.000148+3.141593j,0.000002
-0.976123-0.000000j,-0.000149+3.141593j,0.000149+3.141593j,0.000002
-0.976156-0.000000j,-0.000149+3.141593j,0.000149+3.141593j,0.000002
-0.976189-0.000000j,-0.000149+3.141593j,0.000149+3.141593j,0.000002
-0.976222-0.000000j,-0.000149+3.141593j,0.000149+3.141593j,0.000002
-0.976254-0.000000j,-0.000149+3.141593j,0.000149+3.141593j,0.000002
-0.976287-0.000000j,-0.000149+3.141593j,0.000149+3.141593j,0.000002
-0.976320-0.000000j,-0.000150+3.141593j,0.000150+3.141593j,0.000002
-0.976352-0.000000j,-0.000150+3.141593j,0.000150+3.141593j,0.000002
-0.976385-0.000000j,-0.000150+3.141593j,0.000150+3.141593j,0.000002
-0.976418-0.000000j,-0.000150+3.141593j,0.000150+3.141593j,0.000002
-0.976450-0.000000j,-0.000150+3.141593j,0.000150+3.141593j,0.000002
-0.976483-0.000000j,-0.000150+3.141593j,0.000150+3.141593j,0.000002
-0.976515-0.000000j,-0.000151+3.141593j,0.000151+3.141593j,0.000002
-0.976547-0.000000j,-0.000151+3.141593j,0.000151+3.141593j,0.000002
-0.976580-0.000000j,-0.000151+3.141593j,0.000151+3.141593j,0.000002
-0.976612-0.000000j,-0.000151+3.141593j,0.000151+3.141593j,0.000002
-0.976644-0.000000j,-0.000151+3.141593j,0.000151+3.141593j,0.000002
-0.976677-0.000000j,-0.000151+3.141593j,0.000151+3.141593j,0.000002
-0.976709-0.000000j,-0.000152+3.141593j,0.000152+3.141593j,0.000002
-0.976741-0.000000j,-0.000152+3.141593j,0.000152+3.141593j,0.000002
-0.976773-0.000000j,-0.000152+3.141593j,0.000152+3.141593j,0.000002
-0.976805-0.000000j,-0.000152+3.141593j,0.000152+3.141593j,0.000002
-0.976838-0.000000j,-0.000152+3.141593j,0.000152+3.141593j,0.000002
-0.976870-0.000000j,-0.000152+3.141593j,0.000152+3.141593j,0.000002
-0.976902-0.000000j,-0.000152+3.141593j,0.000152+3.141593j,0.000002
-0.976934-0.000000j,-0.000153+3.141593j,0.000153+3.141593j,0.000002
-0.976966-0.000000j,-0.000153+3.141593j,0.000153+3.141593j,0.000002
-0.976998-0.000000j,-0.000153+3.141593j,0.000153+3.141593j,0.000002
-0.977030-0.000000j,-0.000153+3.141593j,0.000153+3.141593j,0.000002
-0.977062-0.000000j,-0.000153+3.141593j,0.000153+3.141593j,0.000002
-0.977093-0.000000j,-0.000153+3.141593j,0.000153+3.141593j,0.000002
-0.977125-0.000000j,-0.000153+3.141593j,0.000153+3.141593j,0.000002
-0.977157-0.000000j,-0.000154+3.141593j,0.000154+3.141593j,0.000002
-0.977189-0.000000j,-0.000154+3.141593j,0.000154+3.141593j,0.000002
-0.977221-0.000000j,-0.000154+3.141593j,0.000154+3.141593j,0.000002
-0.977252-0.000000j,-0.000154+3.141593j,0.000154+3.141593j,0.000002
-0.977284-0.000000j,-0.000154+3.141593j,0.000154+3.141593j,0.000002
-0.977316-0.000000j,-0.000154+3.141593j,0.000154+3.141593j,0.000002
-0.977347-0.000000j,-0.000154+3.141593j,0.000154+3.141593j,0.000002
-0.977379-0.000000j,-0.000155+3.141593j,0.000155+3.141593j,0.000002
-0.977411-0.000000j,-0.000155+3.141593j,0.000155+3.141593j,0.000002
-0.977442-0.000000j,-0.000155+3.141593j,0.000155+3.141593j,0.000002
-0.977474-0.000000j,-0.000155+3.141593j,0.000155+3.141593j,0.000002
-0.977505-0.000000j,-0.000155+3.141593j,0.000155+3.141593j,0.000002
-0.977537-0.000000j,-0.000155+3.141593j,0.000155+3.141593j,0.000002
-0.977568-0.000000j,-0.000155+3.141593j,0.000155+3.141593j,0.000002
-0.977600-0.000000j,-0.000156+3.141593j,0.000155+3.141593j,0.000002
-0.977631-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977663-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977694-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977725-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977757-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977788-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977819-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977850-0.000000j,-0.000156+3.141593j,0.000156+3.141593j,0.000002
-0.977882-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
-0.977913-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
-0.977944-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
-0.977975-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
-0.978006-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
-0.978038-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
-0.978069-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
-0.978100-0.000000j,-0.000157+3.141593j,0.000157+3.141593j,0.000002
