30,0,490,14,382
31,0,445,27,577
32,0,415,28,625
33,1,357,13,489
34,1,387,24,542
35,2,471,16,369
36,2,403,18,562
37,2,433,20,574
38,3,449,14,413
39,3,523,25,394
40,3,559,28,429
41,4,345,13,486
42,4,379,24,538
43,4,340,27,641
44,4,330,28,581
45,5,448,16,394
46,5,570,18,411
47,5,528,23,410
48,6,447,14,413
49,6,522,25,394
50,6,558,28,429
51,7,450,16,394
52,7,572,18,411
53,7,530,23,410
54,8,345,15,459
55,8,330,18,523
56,8,341,20,639
57,8,374,22,535
58,9,484,14,382
59,9,439,27,577
60,9,408,28,625
61,10,477,16,369
62,10,409,18,562
63,10,439,20,574
64,11,365,15,462
65,11,401,22,538
66,13,598,16,409
67,13,598,16,409
68,13,598,16,409
69,13,598,16,409
70,13,598,16,409
71,13,598,16,409
72,13,507,27,657
73,14,432,15,552
74,14,432,15,552
75,14,432,15,552
76,14,432,15,552
77,14,432,15,552
78,14,432,15,552
79,14,462,18,426
80,14,417,28,674
81,15,476,20,656
82,16,397,18,625
83,16,442,28,446
84,18,444,22,593
85,19,399,21,432
86,20,418,23,363
87,20,490,25,442
88,23,466,27,475
89,24,609,28,465
90,25,352,27,420
91,26,415,29,412
92,0,428,30,277
93,0,519,41,202
94,0,423,44,50
95,0,428,58,277
96,1,354,31,62
97,1,359,39,128
98,1,358,41,14
99,1,389,42,19
100,1,359,49,128
101,1,354,59,62
102,2,416,35,300
103,2,496,54,224
104,2,411,55,45
105,2,416,61,300
106,3,471,30,53
107,3,563,34,90
108,3,430,44,72
109,3,471,58,53
110,4,335,30,231
111,4,341,31,60
112,4,335,58,231
113,4,341,59,60
114,4,380,88,159
115,5,468,35,46
116,5,431,55,66
117,5,468,61,46
118,5,574,65,96
119,6,469,30,53
120,6,562,34,90
121,6,428,44,72
122,6,469,58,53
123,7,470,35,46
124,7,433,55,66
125,7,470,61,46
126,7,576,65,96
127,8,336,35,250
128,8,341,37,51
129,8,336,61,250
130,8,341,63,51
131,8,375,87,144
132,9,422,30,277
133,9,513,41,202
134,9,417,44,50
135,9,422,58,277
136,10,422,35,300
137,10,502,54,224
138,10,417,55,45
139,10,422,61,300
140,11,360,37,53
141,11,367,47,131
142,11,367,53,131
143,11,366,54,14
144,11,403,57,16
145,11,360,63,53
146,13,533,30,196
147,13,628,35,67
148,13,631,38,125
149,13,497,43,23
150,13,497,43,23
151,13,497,43,23
152,13,497,43,23
153,13,497,43,23
154,13,497,43,23
155,13,616,45,36
156,13,631,48,125
157,13,616,51,36
158,13,533,58,196
159,13,628,61,67
160,13,614,82,32
161,13,637,86,79
162,14,411,32,76
163,14,411,32,76
164,14,411,32,76
165,14,411,32,76
166,14,411,32,76
167,14,411,32,76
168,14,454,47,52
169,14,454,53,52
170,14,443,54,95
171,14,411,60,76
172,14,411,60,76
173,14,411,60,76
174,14,411,60,76
175,14,411,60,76
176,14,411,60,76
177,14,440,64,83
178,14,451,84,22
179,15,587,30,74
180,15,496,35,217
181,15,574,38,47
182,15,591,45,95
183,15,574,48,47
184,15,591,51,95
185,15,468,56,22
186,15,468,56,22
187,15,468,56,22
188,15,468,56,22
189,15,468,56,22
190,15,468,56,22
191,15,587,58,74
192,15,496,61,217
193,15,570,80,33
194,15,599,90,76
195,16,417,33,122
196,16,392,36,74
197,16,392,36,74
198,16,392,36,74
199,16,392,36,74
200,16,392,36,74
201,16,392,36,74
202,16,432,39,56
203,16,420,41,88
204,16,432,49,56
205,16,392,62,74
206,16,392,62,74
207,16,392,62,74
208,16,392,62,74
209,16,392,62,74
210,16,392,62,74
211,16,429,89,25
212,18,654,35,59
213,18,654,35,59
214,18,654,35,59
215,18,654,35,59
216,18,654,35,59
217,18,654,35,59
218,18,493,37,77
219,18,654,61,59
220,18,654,61,59
221,18,654,61,59
222,18,654,61,59
223,18,654,61,59
224,18,654,61,59
225,18,493,63,77
226,20,428,44,159
227,20,682,54,55
228,20,682,54,55
229,20,682,54,55
230,20,682,54,55
231,20,682,54,55
232,20,682,54,55
233,21,479,57,115
234,22,631,44,132
235,22,631,44,132
236,22,631,44,132
237,22,631,44,132
238,22,631,44,132
239,22,631,44,132
240,22,606,47,49
241,22,606,53,49
242,22,519,54,348
243,22,613,90,104
244,23,446,30,83
245,23,442,35,126
246,23,441,38,73
247,23,450,45,91
248,23,441,48,73
249,23,450,51,91
250,23,446,58,83
251,23,442,61,126
252,23,355,65,156
253,23,440,73,52
254,23,440,73,52
255,23,440,74,59
256,23,440,74,59
257,23,448,90,80
258,24,623,39,53
259,24,516,41,347
260,24,623,49,53
261,24,652,55,130
262,24,652,55,130
263,24,652,55,130
264,24,652,55,130
265,24,652,55,130
266,24,652,55,130
267,24,630,86,109
268,25,423,30,122
269,25,344,34,157
270,25,426,35,77
271,25,429,38,119
272,25,422,45,57
273,25,429,48,119
274,25,422,51,57
275,25,423,58,122
276,25,426,61,77
277,25,421,66,50
278,25,421,66,50
279,25,421,67,56
280,25,421,67,56
281,25,428,86,83
282,27,685,41,56
283,27,685,41,56
284,27,685,41,56
285,27,685,41,56
286,27,685,41,56
287,27,685,41,56
288,27,427,55,166
289,28,700,30,66
290,28,700,30,66
291,28,700,30,66
292,28,700,30,66
293,28,700,30,66
294,28,700,30,66
295,28,536,31,91
296,28,700,58,66
297,28,700,58,66
298,28,700,58,66
299,28,700,58,66
300,28,700,58,66
301,28,700,58,66
302,28,536,59,91
303,30,301,32,43
304,30,51,32,102
305,30,333,44,82
306,30,333,44,82
307,30,138,55,107
308,30,301,60,43
309,30,51,60,102
310,30,133,66,38
311,30,133,66,38
312,30,81,90,82
313,31,159,55,109
314,31,159,55,109
315,31,159,55,109
316,31,159,55,109
317,31,159,55,109
318,31,159,55,109
319,31,166,86,93
320,32,102,58,51
321,32,43,58,301
322,33,21,43,25
323,33,137,70,30
324,33,199,90,73
325,34,87,40,19
326,34,87,50,19
327,34,175,55,169
328,35,322,36,48
329,35,44,36,95
330,35,145,44,111
331,35,345,55,76
332,35,345,55,76
333,35,322,62,48
334,35,44,62,95
335,35,139,74,44
336,35,139,74,44
337,35,75,86,85
338,36,95,61,44
339,36,48,61,322
340,37,140,44,113
341,37,140,44,113
342,37,140,44,113
343,37,140,44,113
344,37,140,44,113
345,37,140,44,113
346,37,147,90,89
347,38,166,55,76
348,38,157,82,19
349,38,118,86,81
350,39,112,43,39
351,39,48,86,111
352,39,60,89,20
353,40,69,42,80
354,41,26,43,31
355,41,102,70,34
356,41,107,86,97
357,41,114,89,58
358,42,80,50,69
359,42,121,83,45
360,42,121,86,153
361,43,39,49,112
362,44,82,45,133
363,44,82,51,133
364,44,82,58,333
365,44,82,58,333
366,44,111,61,145
367,44,161,65,173
368,44,120,84,46
369,44,158,86,19
370,45,123,80,20
371,45,90,90,78
372,46,56,57,47
373,46,18,65,93
374,47,115,56,34
375,47,56,84,18
376,47,44,90,106
377,48,166,55,76
378,48,157,82,19
379,48,118,86,81
380,49,48,86,111
381,49,60,89,20
382,51,123,80,20
383,51,90,90,78
384,52,56,57,47
385,52,18,65,93
386,53,115,56,34
387,53,56,84,18
388,53,44,90,106
389,54,27,56,28
390,54,126,84,52
391,54,118,90,93
392,55,107,58,138
393,55,76,61,345
394,55,76,61,345
395,55,117,89,52
396,55,165,90,20
397,56,23,64,18
398,57,73,79,42
399,57,73,90,143
400,58,301,60,43
401,58,51,60,102
402,58,133,66,38
403,58,133,66,38
404,58,81,90,82
405,59,166,86,93
406,61,322,62,48
407,61,44,62,95
408,61,139,74,44
409,61,139,74,44
410,61,75,86,85
411,63,147,90,89
412,64,149,86,74
413,66,42,82,51
414,66,42,82,51
415,66,42,86,93
416,66,42,86,93
417,67,59,89,65
418,67,59,89,65
419,70,39,89,49
420,73,55,84,59
421,73,55,84,59
422,74,48,90,89
423,74,48,90,89
424,0,634,98,263
425,0,445,110,91
426,0,445,112,91
427,0,502,257,71
428,0,588,396,93
429,1,354,111,14
430,1,354,113,14
431,2,433,127,73
432,2,433,129,73
433,2,577,143,212
434,2,481,281,70
435,2,544,369,90
436,3,547,94,222
437,3,432,110,124
438,3,432,112,124
439,3,547,134,222
440,3,455,162,19
441,3,455,162,19
442,3,455,171,19
443,3,455,171,19
444,4,344,245,193
445,4,344,245,193
446,4,344,245,193
447,4,344,245,193
448,4,344,245,193
449,4,344,245,193
450,4,344,251,193
451,4,344,251,193
452,4,344,251,193
453,4,344,251,193
454,4,344,251,193
455,4,344,251,193
456,4,347,257,230
457,5,557,104,204
458,5,433,127,99
459,5,433,129,99
460,5,557,138,204
461,5,454,196,19
462,5,454,196,19
463,5,454,205,19
464,5,454,205,19
465,6,546,94,222
466,6,430,110,124
467,6,430,112,124
468,6,546,134,222
469,6,453,162,19
470,6,453,162,19
471,6,453,171,19
472,6,453,171,19
473,7,559,104,204
474,7,435,127,99
475,7,435,129,99
476,7,559,138,204
477,7,456,196,19
478,7,456,196,19
479,7,456,205,19
480,7,456,205,19
481,8,347,281,196
482,9,627,98,263
483,9,439,110,91
484,9,439,112,91
485,9,495,257,71
486,9,582,396,93
487,10,439,127,73
488,10,439,129,73
489,10,582,143,212
490,10,488,281,70
491,10,550,369,90
492,11,361,128,14
493,11,361,130,14
494,13,507,96,26
495,13,507,101,26
496,13,500,111,25
497,13,500,113,25
498,13,589,127,115
499,13,589,127,115
500,13,589,127,115
501,13,589,127,115
502,13,589,127,115
503,13,589,127,115
504,13,589,129,115
505,13,589,129,115
506,13,589,129,115
507,13,589,129,115
508,13,589,129,115
509,13,589,129,115
510,14,409,94,72
511,14,454,104,238
512,14,417,108,28
513,14,417,121,28
514,14,409,134,72
515,14,454,138,238
516,14,422,180,63
517,14,422,192,63
518,14,422,218,73
519,14,422,225,73
520,14,397,245,70
521,14,397,251,70
522,14,368,257,88
523,14,441,281,268
524,15,542,110,148
525,15,542,110,148
526,15,542,110,148
527,15,542,110,148
528,15,542,110,148
529,15,542,110,148
530,15,542,112,148
531,15,542,112,148
532,15,542,112,148
533,15,542,112,148
534,15,542,112,148
535,15,542,112,148
536,15,470,128,20
537,15,470,130,20
538,15,476,140,26
539,15,476,145,26
540,16,433,94,258
541,16,391,104,63
542,16,397,116,30
543,16,397,124,30
544,16,433,134,258
545,16,391,138,63
546,16,401,146,78
547,16,401,158,78
548,16,417,257,344
549,16,381,268,66
550,16,381,275,66
551,16,356,281,83
552,16,401,295,88
