-1.031250+0.000000j,-0.000000+3.141593j,-0.000000+3.141593j,0.000000
-1.031216-0.000000j,0.000064+3.141593j,-0.000064+3.141593j,0.000000
-1.031215-0.000000j,0.000065+3.141593j,-0.000065+3.141593j,0.000000
-1.031215-0.000000j,0.000066+3.141593j,-0.000066+3.141593j,0.000000
-1.031214-0.000000j,0.000066+3.141593j,-0.000066+3.141593j,0.000000
-1.031213-0.000000j,0.000067+3.141593j,-0.000067+3.141593j,0.000000
-1.031212-0.000000j,0.000068+3.141593j,-0.000068+3.141593j,0.000000
-1.031212-0.000000j,0.000068+3.141593j,-0.000068+3.141593j,0.000000
-1.031211-0.000000j,0.000069+3.141593j,-0.000069+3.141593j,0.000000
-1.031210-0.000000j,0.000070+3.141593j,-0.000070+3.141593j,0.000000
-1.031209-0.000000j,0.000070+3.141593j,-0.000070+3.141593j,0.000000
-1.031209-0.000000j,0.000071+3.141593j,-0.000071+3.141593j,0.000000
-1.031208-0.000000j,0.000072+3.141593j,-0.000072+3.141593j,0.000000
-1.031207-0.000000j,0.000072+3.141593j,-0.000072+3.141593j,0.000000
-1.031206-0.000000j,0.000073+3.141593j,-0.000073+3.141593j,0.000000
-1.031206-0.000000j,0.000073+3.141593j,-0.000073+3.141593j,0.000000
-1.031205-0.000000j,0.000074+3.141593j,-0.000074+3.141593j,0.000000
-1.031204-0.000000j,0.000075+3.141593j,-0.000075+3.141593j,0.000000
-1.031204-0.000000j,0.000075+3.141593j,-0.000075+3.141593j,0.000000
-1.031203-0.000000j,0.000076+3.141593j,-0.000076+3.141593j,0.000000
-1.031202-0.000000j,0.000076+3.141593j,-0.000076+3.141593j,0.000000
-1.031202-0.000000j,0.000077+3.141593j,-0.000077+3.141593j,0.000000
-1.031201-0.000000j,0.000077+3.141593j,-0.000077+3.141593j,0.000000
-1.031200-0.000000j,0.000078+3.141593j,-0.000078+3.141593j,0.000000
-1.031200-0.000000j,0.000078+3.141593j,-0.000078+3.141593j,0.000000
-1.031199-0.000000j,0.000079+3.141593j,-0.000079+3.141593j,0.000000
-1.031198-0.000000j,0.000079+3.141593j,-0.000079+3.141593j,0.000000
-1.031198-0.000000j,0.000080+3.141593j,-0.000080+3.141593j,0.000000
-1.031197-0.000000j,0.000080+3.141593j,-0.000080+3.141593j,0.000000
-1.031196-0.000000j,0.000081+3.141593j,-0.000081+3.141593j,0.000000
-1.031196-0.000000j,0.000081+3.141593j,-0.000081+3.141593j,0.000000
-1.031195-0.000000j,0.000082+3.141593j,-0.000082+3.141593j,0.000000
-1.031195-0.000000j,0.000082+3.141593j,-0.000082+3.141593j,0.000000
-1.031194-0.000000j,0.000083+3.141593j,-0.000083+3.141593j,0.000000
-1.031193-0.000000j,0.000083+3.141593j,-0.000083+3.141593j,0.000000
-1.031193-0.000000j,0.000084+3.141593j,-0.000084+3.141593j,0.000000
-1.031192-0.000000j,0.000084+3.141593j,-0.000084+3.141593j,0.000000
-1.031191-0.000000j,0.000084+3.141593j,-0.000084+3.141593j,0.000000
-1.031191-0.000000j,0.000085+3.141593j,-0.000085+3.141593j,0.000000
-1.031190-0.000000j,0.000085+3.141593j,-0.000085+3.141593j,0.000000
-1.031190-0.000000j,0.000086+3.141593j,-0.000086+3.141593j,0.000000
-1.031189-0.000000j,0.000086+3.141593j,-0.000086+3.141593j,0.000000
-1.031188-0.000000j,0.000087+3.141593j,-0.000087+3.141593j,0.000000
-1.031188-0.000000j,0.000087+3.141593j,-0.000087+3.141593j,0.000000
-1.031187-0.000000j,0.000087+3.141593j,-0.000087+3.141593j,0.000000
-1.031187-0.000000j,0.000088+3.141593j,-0.000088+3.141593j,0.000000
-1.031186-0.000000j,0.000088+3.141593j,-0.000088+3.141593j,0.000000
-1.031185-0.000000j,0.000089+3.141593j,-0.000089+3.141593j,0.000000
-1.031185-0.000000j,0.000089+3.141593j,-0.000089+3.141593j,0.000000
-1.031184-0.000000j,0.000089+3.141593j,-0.000089+3.141593j,0.000000
-1.031184-0.000000j,0.000090+3.141593j,-0.000090+3.141593j,0.000000
-1.031183-0.000000j,0.000090+3.141593j,-0.000090+3.141593j,0.000000
-1.031183-0.000000j,0.000091+3.141593j,-0.000091+3.141593j,0.000000
-1.031182-0.000000j,0.000091+3.141593j,-0.000091+3.141593j,0.000000
-1.031181-0.000000j,0.000091+3.141593j,-0.000091+3.141593j,0.000000
-1.031181-0.000000j,0.000092+3.141593j,-0.000092+3.141593j,0.000000
-1.031180-0.000000j,0.000092+3.141593j,-0.000092+3.141593j,0.000000
-1.031180-0.000000j,0.000092+3.141593j,-0.000092+3.141593j,0.000000
-1.031179-0.000000j,0.000093+3.141593j,-0.000093+3.141593j,0.000000
-1.031179-0.000000j,0.000093+3.141593j,-0.000093+3.141593j,0.000000
-1.031178-0.000000j,0.000094+3.141593j,-0.000094+3.141593j,0.000000
-1.031178-0.000000j,0.000094+3.141593j,-0.000094+3.141593j,0.000000
-1.031177-0.000000j,0.000094+3.141593j,-0.000094+3.141593j,0.000000
-1.031176-0.000000j,0.000095+3.141593j,-0.000095+3.141593j,0.000000
-1.031176-0.000000j,0.000095+3.141593j,-0.000095+3.141593j,0.000000
-1.031175-0.000000j,0.000095+3.141593j,-0.000095+3.141593j,0.000000
-1.031175-0.000000j,0.000096+3.141593j,-0.000096+3.141593j,0.000000
-1.031174-0.000000j,0.000096+3.141593j,-0.000096+3.141593j,0.000000
-1.031174-0.000000j,0.000096+3.141593j,-0.000096+3.141593j,0.000000
-1.031173-0.000000j,0.000097+3.141593j,-0.000097+3.141593j,0.000000
-1.031173-0.000000j,0.000097+3.141593j,-0.000097+3.141593j,0.000000
-1.031172-0.000000j,0.000097+3.141593j,-0.000097+3.141593j,0.000000
-1.031172-0.000000j,0.000098+3.141593j,-0.000098+3.141593j,0.000000
-1.031171-0.000000j,0.000098+3.141593j,-0.000098+3.141593j,0.000000
-1.031171-0.000000j,0.000098+3.141593j,-0.000098+3.141593j,0.000000
-1.031170-0.000000j,0.000099+3.141593j,-0.000099+3.141593j,0.000000
-1.031170-0.000000j,0.000099+3.141593j,-0.000099+3.141593j,0.000000
-1.031169-0.000000j,0.000099+3.141593j,-0.000099+3.141593j,0.000000
-1.031168-0.000000j,0.000100+3.141593j,-0.000100+3.141593j,0.000000
-1.031168-0.000000j,0.000100+3.141593j,-0.000100+3.141593j,0.000000
-1.031167-0.000000j,0.000100+3.141593j,-0.000100+3.141593j,0.000000
-1.031167-0.000000j,0.000100+3.141593j,-0.000100+3.141593j,0.000000
-1.031166-0.000000j,0.000101+3.141593j,-0.000101+3.141593j,0.000000
-1.031166-0.000000j,0.000101+3.141593j,-0.000101+3.141593j,0.000000
-1.031165-0.000000j,0.000101+3.141593j,-0.000101+3.141593j,0.000000
-1.031165-0.000000j,0.000102+3.141593j,-0.000102+3.141593j,0.000000
-1.031164-0.000000j,0.000102+3.141593j,-0.000102+3.141593j,0.000000
-1.031164-0.000000j,0.000102+3.141593j,-0.000102+3.141593j,0.000000
-1.031163-0.000000j,0.000103+3.141593j,-0.000103+3.141593j,0.000000
-1.031163-0.000000j,0.000103+3.141593j,-0.000103+3.141593j,0.000000
-1.031162-0.000000j,0.000103+3.141593j,-0.000103+3.141593j,0.000000
-1.031162-0.000000j,0.000103+3.141593j,-0.000103+3.141593j,0.000000
-1.031161-0.000000j,0.000104+3.141593j,-0.000104+3.141593j,0.000000
-1.031161-0.000000j,0.000104+3.141593j,-0.000104+3.141593j,0.000000
-1.031160-0.000000j,0.000104+3.141593j,-0.000104+3.141593j,0.000000
-1.031160-0.000000j,0.000105+3.141593j,-0.000105+3.141593j,0.000000
-1.031159-0.000000j,0.000105+3.141593j,-0.000105+3.141593j,0.000000
-1.031159-0.000000j,0.000105+3.141593j,-0.000105+3.141593j,0.000000
-1.031158-0.000000j,0.000105+3.141593j,-0.000105+3.141593j,0.000000
-1.031158-0.000000j,0.000106+3.141593j,-0.000106+3.141593j,0.000000
-1.031157-0.000000j,0.000106+3.141593j,-0.000106+3.141593j,0.000000
-1.031157-0.000000j,0.000106+3.141593j,-0.000106+3.141593j,0.000000
-1.031156-0.000000j,0.000107+3.141593j,-0.000107+3.141593j,0.000000
-1.031156-0.000000j,0.000107+3.141593j,-0.000107+3.141593j,0.000000
-1.031156-0.000000j,0.000107+3.141593j,-0.000107+3.141593j,0.000000
-1.031155-0.000000j,0.000107+3.141593j,-0.000107+3.141593j,0.000000
-1.031155-0.000000j,0.000108+3.141593j,-0.000108+3.141593j,0.000000
-1.031154-0.000000j,0.000108+3.141593j,-0.000108+3.141593j,0.000000
-1.031154-0.000000j,0.000108+3.141593j,-0.000108+3.141593j,0.000000
-1.031153-0.000000j,0.000108+3.141593j,-0.000108+3.141593j,0.000000
-1.031153-0.000000j,0.000109+3.141593j,-0.000109+3.141593j,0.000000
-1.031152-0.000000j,0.000109+3.141593j,-0.000109+3.141593j,0.000000
-1.031152-0.000000j,0.000109+3.141593j,-0.000109+3.141593j,0.000000
-1.031151-0.000000j,0.000110+3.141593j,-0.000110+3.141593j,0.000000
-1.031151-0.000000j,0.000110+3.141593j,-0.000110+3.141593j,0.000000
-1.031150-0.000000j,0.000110+3.141593j,-0.000110+3.141593j,0.000000
-1.031150-0.000000j,0.000110+3.141593j,-0.000110+3.141593j,0.000000
-1.031149-0.000000j,0.000111+3.141593j,-0.000111+3.141593j,0.000000
-1.031149-0.000000j,0.000111+3.141593j,-0.000111+3.141593j,0.000000
-1.031148-0.000000j,0.000111+3.141593j,-0.000111+3.141593j,0.000000
-1.031148-0.000000j,0.000111+3.141593j,-0.000111+3.141593j,0.000000
-1.031148-0.000000j,0.000112+3.141593j,-0.000112+3.141593j,0.000000
-1.031147-0.000000j,0.000112+3.141593j,-0.000112+3.141593j,0.000000
-1.031147-0.000000j,0.000112+3.141593j,-0.000112+3.141593j,0.000000
-1.031146-0.000000j,0.000112+3.141593j,-0.000112+3.141593j,0.000000
-1.031146-0.000000j,0.000113+3.141593j,-0.000113+3.141593j,0.000000
-1.031145-0.000000j,0.000113+3.141593j,-0.000113+3.141593j,0.000000
-1.031145-0.000000j,0.000113+3.141593j,-0.000113+3.141593j,0.000000
-1.031144-0.000000j,0.000113+3.141593j,-0.000113+3.141593j,0.000000
-1.031144-0.000000j,0.000114+3.141593j,-0.000114+3.141593j,0.000000
-1.031143-0.000000j,0.000114+3.141593j,-0.000114+3.141593j,0.000000
-1.031143-0.000000j,0.000114+3.141593j,-0.000114+3.141593j,0.000000
-1.031142-0.000000j,0.000114+3.141593j,-0.000114+3.141593j,0.000000
-1.031142-0.000000j,0.000114+3.141593j,-0.000115+3.141593j,0.000000
-1.031142-0.000000j,0.000115+3.141593j,-0.000115+3.141593j,0.000000
-1.031141-0.000000j,0.000115+3.141593j,-0.000115+3.141593j,0.000000
-1.031141-0.000000j,0.000115+3.141593j,-0.000115+3.141593j,0.000000
-1.031140-0.000000j,0.000115+3.141593j,-0.000115+3.141593j,0.000000
-1.031140-0.000000j,0.000116+3.141593j,-0.000116+3.141593j,0.000000
-1.031139-0.000000j,0.000116+3.141593j,-0.000116+3.141593j,0.000000
-1.031139-0.000000j,0.000116+3.141593j,-0.000116+3.141593j,0.000000
-1.031138-0.000000j,0.000116+3.141593j,-0.000116+3.141593j,0.000000
-1.031138-0.000000j,0.000117+3.141593j,-0.000117+3.141593j,0.000000
-1.031138-0.000000j,0.000117+3.141593j,-0.000117+3.141593j,0.000000
-1.031137-0.000000j,0.000117+3.141593j,-0.000117+3.141593j,0.000000
-1.031137-0.000000j,0.000117+3.141593j,-0.000117+3.141593j,0.000000
-1.031136-0.000000j,0.000118+3.141593j,-0.000118+3.141593j,0.000000
-1.031136-0.000000j,0.000118+3.141593j,-0.000118+3.141593j,0.000000
-1.031135-0.000000j,0.000118+3.141593j,-0.000118+3.141593j,0.000000
-1.031135-0.000000j,0.000118+3.141593j,-0.000118+3.141593j,0.000000
-1.031135-0.000000j,0.000118+3.141593j,-0.000118+3.141593j,0.000000
-1.031134-0.000000j,0.000119+3.141593j,-0.000119+3.141593j,0.000000
-1.031134-0.000000j,0.000119+3.141593j,-0.000119+3.141593j,0.000000
-1.031133-0.000000j,0.000119+3.141593j,-0.000119+3.141593j,0.000000
-1.031133-0.000000j,0.000119+3.141593j,-0.000119+3.141593j,0.000000
-1.031132-0.000000j,0.000119+3.141593j,-0.000120+3.141593j,0.000000
-1.031132-0.000000j,0.000120+3.141593j,-0.000120+3.141593j,0.000000
-1.031131-0.000000j,0.000120+3.141593j,-0.000120+3.141593j,0.000000
-1.031131-0.000000j,0.000120+3.141593j,-0.000120+3.141593j,0.000000
-1.031131-0.000000j,0.000120+3.141593j,-0.000120+3.141593j,0.000000
-1.031130-0.000000j,0.000121+3.141593j,-0.000121+3.141593j,0.000000
-1.031130-0.000000j,0.000121+3.141593j,-0.000121+3.141593j,0.000000
-1.031129-0.000000j,0.000121+3.141593j,-0.000121+3.141593j,0.000000
-1.031129-0.000000j,0.000121+3.141593j,-0.000121+3.141593j,0.000000
-1.031128-0.000000j,0.000121+3.141593j,-0.000121+3.141593j,0.000000
-1.031128-0.000000j,0.000122+3.141593j,-0.000122+3.141593j,0.000000
-1.031128-0.000000j,0.000122+3.141593j,-0.000122+3.141593j,0.000000
-1.031127-0.000000j,0.000122+3.141593j,-0.000122+3.141593j,0.000000
-1.031127-0.000000j,0.000122+3.141593j,-0.000122+3.141593j,0.000000
-1.031126-0.000000j,0.000122+3.141593j,-0.000122+3.141593j,0.000000
-1.031126-0.000000j,0.000123+3.141593j,-0.000123+3.141593j,0.000000
-1.031126-0.000000j,0.000123+3.141593j,-0.000123+3.141593j,0.000000
-1.031125-0.000000j,0.000123+3.141593j,-0.000123+3.141593j,0.000000
-1.031125-0.000000j,0.000123+3.141593j,-0.000123+3.141593j,0.000000
-1.031124-0.000000j,0.000123+3.141593j,-0.000124+3.141593j,0.000000
-1.031124-0.000000j,0.000124+3.141593j,-0.000124+3.141593j,0.000000
-1.031123-0.000000j,0.000124+3.141593j,-0.000124+3.141593j,0.000000
-1.031123-0.000000j,0.000124+3.141593j,-0.000124+3.141593j,0.000000
-1.031123-0.000000j,0.000124+3.141593j,-0.000124+3.141593j,0.000000
-1.031122-0.000000j,0.000125+3.141593j,-0.000125+3.141593j,0.000000
-1.031122-0.000000j,0.000125+3.141593j,-0.000125+3.141593j,0.000000
-1.031121-0.000000j,0.000125+3.141593j,-0.000125+3.141593j,0.000000
-1.031121-0.000000j,0.000125+3.141593j,-0.000125+3.141593j,0.000000
-1.031121-0.000000j,0.000125+3.141593j,-0.000125+3.141593j,0.000000
-1.031120-0.000000j,0.000126+3.141593j,-0.000126+3.141593j,0.000000
-1.031120-0.000000j,0.000126+3.141593j,-0.000126+3.141593j,0.000000
-1.031119-0.000000j,0.000126+3.141593j,-0.000126+3.141593j,0.000000
-1.031119-0.000000j,0.000126+3.141593j,-0.000126+3.141593j,0.000000
-1.031119-0.000000j,0.000126+3.141593j,-0.000126+3.141593j,0.000000
-1.031118-0.000000j,0.000126+3.141593j,-0.000126+3.141593j,0.000000
-1.031118-0.000000j,0.000127+3.141593j,-0.000127+3.141593j,0.000000
-1.031117-0.000000j,0.000127+3.141593j,-0.000127+3.141593j,0.000000
-1.031117-0.000000j,0.000127+3.141593j,-0.000127+3.141593j,0.000000
-1.031116-0.000000j,0.000127+3.141593j,-0.000127+3.141593j,0.000000
-1.031116-0.000000j,0.000127+3.141593j,-0.000127+3.141593j,0.000000
-1.031116-0.000000j,0.000128+3.141593j,-0.000128+3.141593j,0.000000
-1.031115-0.000000j,0.000128+3.141593j,-0.000128+3.141593j,0.000000
-1.031115-0.000000j,0.000128+3.141593j,-0.000128+3.141593j,0.000000
-1.031114-0.000000j,0.000128+3.141593j,-0.000128+3.141593j,0.000000
-1.031114-0.000000j,0.000128+3.141593j,-0.000128+3.141593j,0.000000
-1.031114-0.000000j,0.000129+3.141593j,-0.000129+3.141593j,0.000000
-1.031113-0.000000j,0.000129+3.141593j,-0.000129+3.141593j,0.000000
-1.031113-0.000000j,0.000129+3.141593j,-0.000129+3.141593j,0.000000
-1.031112-0.000000j,0.000129+3.141593j,-0.000129+3.141593j,0.000000
-1.031112-0.000000j,0.000129+3.141593j,-0.000129+3.141593j,0.000000
-1.031112-0.000000j,0.000130+3.141593j,-0.000130+3.141593j,0.000000
-1.031111-0.000000j,0.000130+3.141593j,-0.000130+3.141593j,0.000000
-1.031111-0.000000j,0.000130+3.141593j,-0.000130+3.141593j,0.000000
-1.031110-0.000000j,0.000130+3.141593j,-0.000130+3.141593j,0.000000
-1.031110-0.000000j,0.000130+3.141593j,-0.000130+3.141593j,0.000000
-1.031110-0.000000j,0.000130+3.141593j,-0.000130+3.141593j,0.000000
-1.031109-0.000000j,0.000131+3.141593j,-0.000131+3.141593j,0.000000
-1.031109-0.000000j,0.000131+3.141593j,-0.000131+3.141593j,0.000000
-1.031108-0.000000j,0.000131+3.141593j,-0.000131+3.141593j,0.000000
-1.031108-0.000000j,0.000131+3.141593j,-0.000131+3.141593j,0.000000
-1.031108-0.000000j,0.000131+3.141593j,-0.000131+3.141593j,0.000000
-1.031107-0.000000j,0.000132+3.141593j,-0.000132+3.141593j,0.000000
-1.031107-0.000000j,0.000132+3.141593j,-0.000132+3.141593j,0.000000
-1.031107-0.000000j,0.000132+3.141593j,-0.000132+3.141593j,0.000000
-1.031106-0.000000j,0.000132+3.141593j,-0.000132+3.141593j,0.000000
-1.031106-0.000000j,0.000132+3.141593j,-0.000132+3.141593j,0.000000
-1.031105-0.000000j,0.000132+3.141593j,-0.000132+3.141593j,0.000000
-1.031105-0.000000j,0.000133+3.141593j,-0.000133+3.141593j,0.000000
-1.031105-0.000000j,0.000133+3.141593j,-0.000133+3.141593j,0.000000
-1.031104-0.000000j,0.000133+3.141593j,-0.000133+3.141593j,0.000000
-1.031104-0.000000j,0.000133+3.141593j,-0.000133+3.141593j,0.000000
-1.031103-0.000000j,0.000133+3.141593j,-0.000133+3.141593j,0.000000
-1.031103-0.000000j,0.000133+3.141593j,-0.000133+3.141593j,0.000000
-1.031103-0.000000j,0.000134+3.141593j,-0.000134+3.141593j,0.000000
-1.031102-0.000000j,0.000134+3.141593j,-0.000134+3.141593j,0.000000
-1.031102-0.000000j,0.000134+3.141593j,-0.000134+3.141593j,0.000000
-1.031101-0.000000j,0.000134+3.141593j,-0.000134+3.141593j,0.000000
-1.031101-0.000000j,0.000134+3.141593j,-0.000134+3.141593j,0.000000
-1.031101-0.000000j,0.000134+3.141593j,-0.000135+3.141593j,0.000000
-1.031100-0.000000j,0.000135+3.141593j,-0.000135+3.141593j,0.000000
-1.031100-0.000000j,0.000135+3.141593j,-0.000135+3.141593j,0.000000
-1.031100-0.000000j,0.000135+3.141593j,-0.000135+3.141593j,0.000000
-1.031099-0.000000j,0.000135+3.141593j,-0.000135+3.141593j,0.000000
-1.031099-0.000000j,0.000135+3.141593j,-0.000135+3.141593j,0.000000
-1.031098-0.000000j,0.000136+3.141593j,-0.000136+3.141593j,0.000000
-1.031098-0.000000j,0.000136+3.141593j,-0.000136+3.141593j,0.000000
-1.031098-0.000000j,0.000136+3.141593j,-0.000136+3.141593j,0.000000
-1.031097-0.000000j,0.000136+3.141593j,-0.000136+3.141593j,0.000000
-1.031097-0.000000j,0.000136+3.141593j,-0.000136+3.141593j,0.000000
-1.031097-0.000000j,0.000136+3.141593j,-0.000136+3.141593j,0.000000
-1.031096-0.000000j,0.000137+3.141593j,-0.000137+3.141593j,0.000000
-1.031096-0.000000j,0.000137+3.141593j,-0.000137+3.141593j,0.000000
-1.031095-0.000000j,0.000137+3.141593j,-0.000137+3.141593j,0.000000
-1.031095-0.000000j,0.000137+3.141593j,-0.000137+3.141593j,0.000000
-1.031095-0.000000j,0.000137+3.141593j,-0.000137+3.141593j,0.000000
-1.031094-0.000000j,0.000137+3.141593j,-0.000137+3.141593j,0.000000
-1.031094-0.000000j,0.000138+3.141593j,-0.000138+3.141593j,0.000000
-1.031094-0.000000j,0.000138+3.141593j,-0.000138+3.141593j,0.000000
-1.031093-0.000000j,0.000138+3.141593j,-0.000138+3.141593j,0.000000
-1.031093-0.000000j,0.000138+3.141593j,-0.000138+3.141593j,0.000000
-1.031092-0.000000j,0.000138+3.141593j,-0.000138+3.141593j,0.000000
-1.031092-0.000000j,0.000138+3.141593j,-0.000138+3.141593j,0.000000
-1.031092-0.000000j,0.000138+3.141593j,-0.000139+3.141593j,0.000000
-1.031091-0.000000j,0.000139+3.141593j,-0.000139+3.141593j,0.000000
-1.031091-0.000000j,0.000139+3.141593j,-0.000139+3.141593j,0.000000
-1.031091-0.000000j,0.000139+3.141593j,-0.000139+3.141593j,0.000000
-1.031090-0.000000j,0.000139+3.141593j,-0.000139+3.141593j,0.000000
-1.031090-0.000000j,0.000139+3.141593j,-0.000139+3.141593j,0.000000
-1.031089-0.000000j,0.000139+3.141593j,-0.000139+3.141593j,0.000000
-1.031089-0.000000j,0.000140+3.141593j,-0.000140+3.141593j,0.000000
-1.031089-0.000000j,0.000140+3.141593j,-0.000140+3.141593j,0.000000
-1.031088-0.000000j,0.000140+3.141593j,-0.000140+3.141593j,0.000000
-1.031088-0.000000j,0.000140+3.141593j,-0.000140+3.141593j,0.000000
-1.031088-0.000000j,0.000140+3.141593j,-0.000140+3.141593j,0.000000
-1.031087-0.000000j,0.000140+3.141593j,-0.000140+3.141593j,0.000000
-1.031087-0.000000j,0.000141+3.141593j,-0.000141+3.141593j,0.000000
-1.031086-0.000000j,0.000141+3.141593j,-0.000141+3.141593j,0.000000
-1.031086-0.000000j,0.000141+3.141593j,-0.000141+3.141593j,0.000000
-1.031086-0.000000j,0.000141+3.141593j,-0.000141+3.141593j,0.000000
-1.031085-0.000000j,0.000141+3.141593j,-0.000141+3.141593j,0.000000
-1.031085-0.000000j,0.000141+3.141593j,-0.000141+3.141593j,0.000000
-1.031085-0.000000j,0.000141+3.141593j,-0.000142+3.141593j,0.000000
-1.031084-0.000000j,0.000142+3.141593j,-0.000142+3.141593j,0.000000
-1.031084-0.000000j,0.000142+3.141593j,-0.000142+3.141593j,0.000000
-1.031084-0.000000j,0.000142+3.141593j,-0.000142+3.141593j,0.000000
-1.031083-0.000000j,0.000142+3.141593j,-0.000142+3.141593j,0.000000
-1.031083-0.000000j,0.000142+3.141593j,-0.000142+3.141593j,0.000000
-1.031082-0.000000j,0.000142+3.141593j,-0.000142+3.141593j,0.000000
-1.031082-0.000000j,0.000143+3.141593j,-0.000143+3.141593j,0.000000
-1.031082-0.000000j,0.000143+3.141593j,-0.000143+3.141593j,0.000000
-1.031081-0.000000j,0.000143+3.141593j,-0.000143+3.141593j,0.000000
-1.031081-0.000000j,0.000143+3.141593j,-0.000143+3.141593j,0.000000
-1.031081-0.000000j,0.000143+3.141593j,-0.000143+3.141593j,0.000000
-1.031080-0.000000j,0.000143+3.141593j,-0.000143+3.141593j,0.000000
-1.031080-0.000000j,0.000143+3.141593j,-0.000143+3.141593j,0.000000
-1.031080-0.000000j,0.000144+3.141593j,-0.000144+3.141593j,0.000000
-1.031079-0.000000j,0.000144+3.141593j,-0.000144+3.141593j,0.000000
-1.031079-0.000000j,0.000144+3.141593j,-0.000144+3.141593j,0.000000
-1.031079-0.000000j,0.000144+3.141593j,-0.000144+3.141593j,0.000000
-1.031078-0.000000j,0.000144+3.141593j,-0.000144+3.141593j,0.000000
-1.031078-0.000000j,0.000144+3.141593j,-0.000144+3.141593j,0.000000
-1.031077-0.000000j,0.000145+3.141593j,-0.000145+3.141593j,0.000000
-1.031077-0.000000j,0.000145+3.141593j,-0.000145+3.141593j,0.000000
-1.031077-0.000000j,0.000145+3.141593j,-0.000145+3.141593j,0.000000
-1.031076-0.000000j,0.000145+3.141593j,-0.000145+3.141593j,0.000000
-1.031076-0.000000j,0.000145+3.141593j,-0.000145+3.141593j,0.000000
-1.031076-0.000000j,0.000145+3.141593j,-0.000145+3.141593j,0.000000
-1.031075-0.000000j,0.000145+3.141593j,-0.000145+3.141593j,0.000000
-1.031075-0.000000j,0.000146+3.141593j,-0.000146+3.141593j,0.000000
-1.031075-0.000000j,0.000146+3.141593j,-0.000146+3.141593j,0.000000
-1.031074-0.000000j,0.000146+3.141593j,-0.000146+3.141593j,0.000000
-1.031074-0.000000j,0.000146+3.141593j,-0.000146+3.141593j,0.000000
-1.031074-0.000000j,0.000146+3.141593j,-0.000146+3.141593j,0.000000
-1.031073-0.000000j,0.000146+3.141593j,-0.000146+3.141593j,0.000000
-1.031073-0.000000j,0.000146+3.141593j,-0.000146+3.141593j,0.000000
-1.031072-0.000000j,0.000147+3.141593j,-0.000147+3.141593j,0.000000
-1.031072-0.000000j,0.000147+3.141593j,-0.000147+3.141593j,0.000000
-1.031072-0.000000j,0.000147+3.141593j,-0.000147+3.141593j,0.000000
-1.031071-0.000000j,0.000147+3.141593j,-0.000147+3.141593j,0.000000
-1.031071-0.000000j,0.000147+3.141593j,-0.000147+3.141593j,0.000000
-1.031071-0.000000j,0.000147+3.141593j,-0.000147+3.141593j,0.000000
-1.031070-0.000000j,0.000147+3.141593j,-0.000147+3.141593j,0.000000
-1.031070-0.000000j,0.000148+3.141593j,-0.000148+3.141593j,0.000000
-1.031070-0.000000j,0.000148+3.141593j,-0.000148+3.141593j,0.000000
-1.031069-0.000000j,0.000148+3.141593j,-0.000148+3.141593j,0.000000
-1.031069-0.000000j,0.000148+3.141593j,-0.000148+3.141593j,0.000000
