-1.000000+0.031250j,0.000000-3.141593j,0.000000-3.141593j,0.000000
-1.000003+0.031248j,-0.000018-3.141582j,0.000018-3.141603j,0.000000
-1.000005+0.031247j,-0.000023-3.141579j,0.000023-3.141606j,0.000000
-1.000007+0.031246j,-0.000026-3.141577j,0.000026-3.141608j,0.000000
-1.000008+0.031246j,-0.000029-3.141576j,0.000029-3.141610j,0.000000
-1.000009+0.031245j,-0.000031-3.141574j,0.000031-3.141611j,0.000000
-1.000010+0.031244j,-0.000033-3.141573j,0.000033-3.141612j,0.000000
-1.000011+0.031244j,-0.000034-3.141572j,0.000034-3.141613j,0.000000
-1.000013+0.031243j,-0.000036-3.141571j,0.000036-3.141614j,0.000000
-1.000014+0.031243j,-0.000037-3.141571j,0.000037-3.141615j,0.000000
-1.000015+0.031242j,-0.000039-3.141570j,0.000039-3.141616j,0.000000
-1.000016+0.031241j,-0.000040-3.141569j,0.000040-3.141616j,0.000000
-1.000016+0.031241j,-0.000041-3.141568j,0.000041-3.141617j,0.000000
-1.000017+0.031240j,-0.000042-3.141568j,0.000042-3.141618j,0.000000
-1.000018+0.031240j,-0.000043-3.141567j,0.000043-3.141618j,0.000000
-1.000019+0.031239j,-0.000044-3.141566j,0.000044-3.141619j,0.000000
-1.000020+0.031239j,-0.000045-3.141566j,0.000045-3.141619j,0.000000
-1.000021+0.031239j,-0.000046-3.141565j,0.000046-3.141620j,0.000000
-1.000022+0.031238j,-0.000047-3.141565j,0.000047-3.141621j,0.000000
-1.000022+0.031238j,-0.000048-3.141564j,0.000048-3.141621j,0.000000
-1.000023+0.031237j,-0.000049-3.141564j,0.000049-3.141622j,0.000000
-1.000024+0.031237j,-0.000050-3.141563j,0.000050-3.141622j,0.000000
-1.000025+0.031236j,-0.000050-3.141563j,0.000050-3.141622j,0.000000
-1.000025+0.031236j,-0.000051-3.141562j,0.000051-3.141623j,0.000000
-1.000026+0.031236j,-0.000052-3.141562j,0.000052-3.141623j,0.000000
-1.000027+0.031235j,-0.000053-3.141562j,0.000053-3.141624j,0.000000
-1.000028+0.031235j,-0.000053-3.141561j,0.000053-3.141624j,0.000000
-1.000028+0.031234j,-0.000054-3.141561j,0.000054-3.141625j,0.000000
-1.000029+0.031234j,-0.000055-3.141560j,0.000055-3.141625j,0.000000
-1.000030+0.031234j,-0.000055-3.141560j,0.000055-3.141625j,0.000000
-1.000030+0.031233j,-0.000056-3.141560j,0.000056-3.141626j,0.000000
-1.000031+0.031233j,-0.000057-3.141559j,0.000057-3.141626j,0.000000
-1.000032+0.031233j,-0.000057-3.141559j,0.000057-3.141626j,0.000000
-1.000032+0.031232j,-0.000058-3.141559j,0.000058-3.141627j,0.000000
-1.000033+0.031232j,-0.000058-3.141558j,0.000058-3.141627j,0.000000
-1.000034+0.031232j,-0.000059-3.141558j,0.000059-3.141627j,0.000000
-1.000034+0.031231j,-0.000059-3.141558j,0.000059-3.141628j,0.000000
-1.000035+0.031231j,-0.000060-3.141557j,0.000060-3.141628j,0.000000
-1.000036+0.031230j,-0.000061-3.141557j,0.000061-3.141628j,0.000000
-1.000036+0.031230j,-0.000061-3.141557j,0.000061-3.141629j,0.000000
-1.000037+0.031230j,-0.000062-3.141556j,0.000062-3.141629j,0.000000
-1.000037+0.031229j,-0.000062-3.141556j,0.000062-3.141629j,0.000000
-1.000038+0.031229j,-0.000063-3.141556j,0.000063-3.141630j,0.000000
-1.000039+0.031229j,-0.000063-3.141555j,0.000063-3.141630j,0.000000
-1.000039+0.031228j,-0.000064-3.141555j,0.000064-3.141630j,0.000000
-1.000040+0.031228j,-0.000064-3.141555j,0.000064-3.141630j,0.000000
-1.000040+0.031228j,-0.000065-3.141555j,0.000065-3.141631j,0.000000
-1.000041+0.031228j,-0.000065-3.141554j,0.000065-3.141631j,0.000000
-1.000042+0.031227j,-0.000065-3.141554j,0.000065-3.141631j,0.000000
-1.000042+0.031227j,-0.000066-3.141554j,0.000066-3.141632j,0.000000
-1.000043+0.031227j,-0.000066-3.141553j,0.000066-3.141632j,0.000000
-1.000043+0.031226j,-0.000067-3.141553j,0.000067-3.141632j,0.000000
-1.000044+0.031226j,-0.000067-3.141553j,0.000067-3.141632j,0.000000
-1.000044+0.031226j,-0.000068-3.141553j,0.000068-3.141633j,0.000000
-1.000045+0.031225j,-0.000068-3.141552j,0.000068-3.141633j,0.000000
-1.000045+0.031225j,-0.000068-3.141552j,0.000068-3.141633j,0.000000
-1.000046+0.031225j,-0.000069-3.141552j,0.000069-3.141633j,0.000000
