-0.025651-0.851882j,-0.000043+3.141310j,-0.000043+3.141310j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025651-0.851882j,-0.000004+3.143305j,-0.000077+3.139315j,0.000000
-0.025649-0.851882j,-0.000003+3.143308j,-0.000079+3.139312j,0.000000
-0.025639-0.851882j,0.000003+3.143320j,-0.000087+3.139297j,0.000000
-0.025597-0.851884j,0.000028+3.143372j,-0.000123+3.139228j,0.000000
-0.025479-0.851886j,0.000095+3.143520j,-0.000220+3.139035j,0.000001
-0.025358-0.851884j,0.000160+3.143675j,-0.000313+3.138832j,0.000002
-0.025229-0.851878j,0.000225+3.143841j,-0.000407+3.138614j,0.000002
-0.025091-0.851869j,0.000290+3.144020j,-0.000503+3.138380j,0.000003
-0.024944-0.851857j,0.000356+3.144212j,-0.000600+3.138128j,0.000004
-0.024789-0.851842j,0.000424+3.144417j,-0.000699+3.137858j,0.000006
-0.024623-0.851824j,0.000493+3.144637j,-0.000802+3.137570j,0.000007
-0.024447-0.851803j,0.000564+3.144871j,-0.000907+3.137262j,0.000009
-0.024260-0.851779j,0.000637+3.145121j,-0.001017+3.136933j,0.000010
-0.024061-0.851751j,0.000713+3.145387j,-0.001130+3.136582j,0.000013
-0.023850-0.851721j,0.000791+3.145670j,-0.001249+3.136210j,0.000015
-0.023626-0.851687j,0.000873+3.145972j,-0.001372+3.135813j,0.000018
-0.023389-0.851650j,0.000958+3.146292j,-0.001501+3.135392j,0.000021
-0.023139-0.851610j,0.001048+3.146631j,-0.001636+3.134945j,0.000024
-0.022873-0.851566j,0.001141+3.146991j,-0.001777+3.134471j,0.000029
-0.022592-0.851519j,0.001238+3.147372j,-0.001924+3.133969j,0.000033
-0.022295-0.851468j,0.001340+3.147775j,-0.002079+3.133438j,0.000038
-0.021981-0.851414j,0.001446+3.148202j,-0.002242+3.132876j,0.000044
-0.021650-0.851356j,0.001558+3.148652j,-0.002412+3.132282j,0.000051
-0.021301-0.851293j,0.001676+3.149128j,-0.002591+3.131655j,0.000058
-0.020932-0.851227j,0.001799+3.149631j,-0.002779+3.130993j,0.000067
-0.020544-0.851157j,0.001928+3.150160j,-0.002976+3.130295j,0.000076
-0.020135-0.851082j,0.002063+3.150718j,-0.003182+3.129560j,0.000087
-0.019705-0.851002j,0.002205+3.151306j,-0.003399+3.128785j,0.000099
-0.019252-0.850918j,0.002354+3.151925j,-0.003627+3.127970j,0.000112
-0.018776-0.850829j,0.002510+3.152575j,-0.003866+3.127112j,0.000127
-0.018276-0.850735j,0.002673+3.153259j,-0.004116+3.126211j,0.000144
-0.017751-0.850635j,0.002845+3.153978j,-0.004379+3.125263j,0.000162
-0.017199-0.850530j,0.003024+3.154733j,-0.004654+3.124269j,0.000183
-0.016621-0.850419j,0.003212+3.155525j,-0.004942+3.123225j,0.000206
-0.016015-0.850302j,0.003409+3.156356j,-0.005244+3.122129j,0.000232
-0.015379-0.850178j,0.003616+3.157227j,-0.005561+3.120981j,0.000260
-0.014714-0.850048j,0.003832+3.158140j,-0.005891+3.119778j,0.000292
-0.014017-0.849911j,0.004057+3.159096j,-0.006238+3.118518j,0.000327
-0.013288-0.849767j,0.004294+3.160097j,-0.006600+3.117198j,0.000366
-0.012526-0.849616j,0.004540+3.161144j,-0.006979+3.115818j,0.000408
-0.011728-0.849456j,0.004799+3.162239j,-0.007374+3.114374j,0.000456
-0.010895-0.849289j,0.005068+3.163384j,-0.007788+3.112864j,0.000508
-0.010025-0.849113j,0.005350+3.164580j,-0.008220+3.111287j,0.000565
-0.009117-0.848929j,0.005643+3.165830j,-0.008670+3.109639j,0.000629
-0.008169-0.848735j,0.005950+3.167135j,-0.009141+3.107919j,0.000698
-0.007181-0.848531j,0.006270+3.168497j,-0.009632+3.106124j,0.000775
-0.006150-0.848317j,0.006604+3.169917j,-0.010143+3.104251j,0.000859
-0.005076-0.848093j,0.006951+3.171399j,-0.010677+3.102297j,0.000951
-0.003956-0.847858j,0.007314+3.172943j,-0.011233+3.100261j,0.001052
-0.002791-0.847612j,0.007691+3.174552j,-0.011812+3.098139j,0.001163
-0.001578-0.847353j,0.008084+3.176228j,-0.012415+3.095929j,0.001284
-0.000315-0.847082j,0.008493+3.177972j,-0.013042+3.093628j,0.001417
0.000998-0.846798j,0.008919+3.179789j,-0.013695+3.091233j,0.001562
0.002363-0.846501j,0.009362+3.181678j,-0.014375+3.088740j,0.001721
0.003782-0.846189j,0.009823+3.183644j,-0.015081+3.086147j,0.001893
0.005257-0.845863j,0.010302+3.185688j,-0.015815+3.083451j,0.002082
0.006788-0.845521j,0.010800+3.187812j,-0.016579+3.080649j,0.002287
0.008378-0.845162j,0.011317+3.190020j,-0.017371+3.077736j,0.002510
0.010028-0.844787j,0.011854+3.192313j,-0.018195+3.074711j,0.002754
0.011741-0.844394j,0.012412+3.194694j,-0.019050+3.071569j,0.003018
0.013516-0.843983j,0.012991+3.197166j,-0.019937+3.068306j,0.003305
0.015358-0.843552j,0.013591+3.199731j,-0.020857+3.064920j,0.003617
0.017266-0.843101j,0.014215+3.202392j,-0.021812+3.061407j,0.003955
0.019243-0.842629j,0.014861+3.205153j,-0.022802+3.057762j,0.004322
0.021291-0.842135j,0.015532+3.208016j,-0.023828+3.053982j,0.004720
0.023412-0.841618j,0.016227+3.210983j,-0.024892+3.050063j,0.005151
0.025607-0.841076j,0.016947+3.214058j,-0.025994+3.046001j,0.005617
0.027879-0.840509j,0.017693+3.217245j,-0.027135+3.041791j,0.006121
0.030229-0.839916j,0.018466+3.220545j,-0.028317+3.037430j,0.006666
0.032660-0.839295j,0.019266+3.223963j,-0.029541+3.032912j,0.007255
0.035173-0.838646j,0.020094+3.227502j,-0.030807+3.028234j,0.007891
0.037770-0.837965j,0.020952+3.231164j,-0.032117+3.023391j,0.008577
0.040454-0.837254j,0.021840+3.234954j,-0.033472+3.018378j,0.009318
0.043227-0.836509j,0.022758+3.238876j,-0.034873+3.013190j,0.010116
0.046090-0.835729j,0.023708+3.242931j,-0.036322+3.007822j,0.010976
0.049045-0.834913j,0.024690+3.247126j,-0.037819+3.002269j,0.011903
0.052096-0.834059j,0.025705+3.251462j,-0.039366+2.996525j,0.012900
0.055244-0.833165j,0.026755+3.255944j,-0.040964+2.990586j,0.013973
0.058491-0.832229j,0.027840+3.260577j,-0.042614+2.984445j,0.015128
0.061839-0.831250j,0.028961+3.265364j,-0.044319+2.978097j,0.016368
0.065291-0.830225j,0.030120+3.270309j,-0.046078+2.971536j,0.017702
0.068850-0.829152j,0.031316+3.275416j,-0.047893+2.964755j,0.019134
0.072516-0.828029j,0.032552+3.280691j,-0.049766+2.957748j,0.020671
0.076293-0.826853j,0.033828+3.286137j,-0.051698+2.950509j,0.022321
0.080183-0.825622j,0.035145+3.291760j,-0.053691+2.943031j,0.024091
0.084188-0.824334j,0.036505+3.297563j,-0.055745+2.935307j,0.025989
0.088311-0.822985j,0.037909+3.303552j,-0.057862+2.927330j,0.028024
0.092554-0.821573j,0.039358+3.309732j,-0.060044+2.919091j,0.030204
0.096919-0.820095j,0.040852+3.316108j,-0.062292+2.910584j,0.032539
0.101409-0.818547j,0.042395+3.322685j,-0.064607+2.901800j,0.035040
0.106025-0.816927j,0.043985+3.329468j,-0.066991+2.892731j,0.037716
0.110772-0.815230j,0.045626+3.336464j,-0.069445+2.883368j,0.040580
0.115650-0.813453j,0.047319+3.343678j,-0.071970+2.873702j,0.043644
0.120662-0.811592j,0.049064+3.351116j,-0.074568+2.863723j,0.046921
0.125811-0.809644j,0.050864+3.358784j,-0.077241+2.853423j,0.050424
0.131099-0.807604j,0.052719+3.366688j,-0.079989+2.842790j,0.054167
0.136529-0.805467j,0.054632+3.374834j,-0.082813+2.831814j,0.058168
0.142102-0.803229j,0.056604+3.383230j,-0.085716+2.820483j,0.062442
0.147793-0.800897j,0.058627+3.391840j,-0.088683+2.808844j,0.066983
0.153589-0.798472j,0.060697+3.400646j,-0.091707+2.796916j,0.071794
0.159489-0.795953j,0.062814+3.409649j,-0.094788+2.784698j,0.076887
0.165489-0.793337j,0.064978+3.418848j,-0.097923+2.772188j,0.082274
0.171588-0.790622j,0.067189+3.428243j,-0.101111+2.759383j,0.087965
0.177783-0.787805j,0.069446+3.437834j,-0.104351+2.746281j,0.093974
0.184072-0.784885j,0.071751+3.447619j,-0.107640+2.732879j,0.100312
0.190453-0.781858j,0.074103+3.457600j,-0.110976+2.719175j,0.106993
0.196924-0.778722j,0.076502+3.467775j,-0.114358+2.705164j,0.114030
0.203469-0.775482j,0.078944+3.478125j,-0.117777+2.690871j,0.121423
0.210060-0.772148j,0.081419+3.488608j,-0.121215+2.676350j,0.129150
0.216695-0.768719j,0.083926+3.499221j,-0.124672+2.661601j,0.137221
0.223370-0.765195j,0.086465+3.509963j,-0.128143+2.646623j,0.145646
0.230083-0.761574j,0.089037+3.520832j,-0.131625+2.631413j,0.154431
0.236830-0.757856j,0.091640+3.531827j,-0.135116+2.615971j,0.163585
0.243610-0.754040j,0.094274+3.542945j,-0.138611+2.600296j,0.173119
0.250419-0.750125j,0.096940+3.554185j,-0.142107+2.584385j,0.183039
0.257255-0.746110j,0.099637+3.565545j,-0.145600+2.568235j,0.193356
0.264115-0.741995j,0.102365+3.577023j,-0.149086+2.551846j,0.204077
0.270997-0.737778j,0.105124+3.588619j,-0.152560+2.535214j,0.215213
0.277897-0.733459j,0.107913+3.600330j,-0.156017+2.518335j,0.226772
0.284815-0.729038j,0.110733+3.612155j,-0.159453+2.501208j,0.238764
0.291746-0.724513j,0.113584+3.624093j,-0.162862+2.483829j,0.251198
0.298688-0.719884j,0.116465+3.636142j,-0.166237+2.466193j,0.264084
0.305639-0.715151j,0.119377+3.648300j,-0.169574+2.448297j,0.277431
0.312598-0.710312j,0.122320+3.660567j,-0.172864+2.430137j,0.291250
0.319560-0.705368j,0.125293+3.672941j,-0.176100+2.411708j,0.305550
0.326524-0.700317j,0.128297+3.685421j,-0.179275+2.393006j,0.320341
0.333488-0.695160j,0.131332+3.698005j,-0.182379+2.374025j,0.335634
0.340227-0.690065j,0.134299+3.710284j,-0.185308+2.355382j,0.350919
0.347188-0.684692j,0.137398+3.723078j,-0.188248+2.335824j,0.367242
0.353925-0.679384j,0.140430+3.735567j,-0.191000+2.316598j,0.383557
0.360872-0.673797j,0.143591+3.748559j,-0.193730+2.296453j,0.400943
0.367594-0.668277j,0.146686+3.761247j,-0.196257+2.276634j,0.418321
0.374518-0.662474j,0.149912+3.774433j,-0.198727+2.255876j,0.436816
0.381219-0.656740j,0.153072+3.787314j,-0.200974+2.235438j,0.455302
0.388112-0.650719j,0.156364+3.800690j,-0.203123+2.214042j,0.474955
0.394785-0.644770j,0.159592+3.813762j,-0.205026+2.192959j,0.494600
0.401642-0.638528j,0.162954+3.827326j,-0.206781+2.170895j,0.515463
0.408280-0.632361j,0.166252+3.840585j,-0.208262+2.149141j,0.536317
0.415097-0.625896j,0.169687+3.854336j,-0.209535+2.126381j,0.558446
0.421694-0.619508j,0.173059+3.867780j,-0.210501+2.103931j,0.580566
0.428465-0.612816j,0.176571+3.881716j,-0.211186+2.080451j,0.604021
0.435018-0.606205j,0.180022+3.895344j,-0.211522+2.057284j,0.627467
0.441738-0.599285j,0.183617+3.909463j,-0.211492+2.033066j,0.652312
0.448243-0.592448j,0.187152+3.923272j,-0.211060+2.009171j,0.677147
