-0.026651-0.851148j,-0.001373+3.140633j,-0.001373+3.140633j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026651-0.851148j,-0.001486+3.142446j,-0.004692+3.140880j,0.000000
-0.026650-0.851146j,-0.001488+3.142448j,-0.004700+3.140882j,0.000000
-0.026645-0.851137j,-0.001496+3.142460j,-0.004740+3.140893j,0.000000
-0.026622-0.851096j,-0.001536+3.142512j,-0.004914+3.140938j,0.000000
-0.026568-0.850994j,-0.001634+3.142637j,-0.005342+3.141038j,0.000001
-0.026514-0.850888j,-0.001739+3.142763j,-0.005788+3.141129j,0.000001
-0.026460-0.850773j,-0.001854+3.142895j,-0.006265+3.141217j,0.000002
-0.026405-0.850650j,-0.001980+3.143033j,-0.006775+3.141301j,0.000003
-0.026348-0.850519j,-0.002115+3.143178j,-0.007319+3.141382j,0.000004
-0.026289-0.850378j,-0.002261+3.143330j,-0.007899+3.141460j,0.000005
-0.026228-0.850227j,-0.002419+3.143491j,-0.008516+3.141537j,0.000006
-0.026165-0.850066j,-0.002587+3.143660j,-0.009173+3.141612j,0.000008
-0.026100-0.849895j,-0.002768+3.143838j,-0.009872+3.141686j,0.000009
-0.026031-0.849713j,-0.002961+3.144025j,-0.010614+3.141760j,0.000011
-0.025960-0.849519j,-0.003167+3.144223j,-0.011402+3.141834j,0.000013
-0.025885-0.849313j,-0.003386+3.144432j,-0.012237+3.141908j,0.000015
-0.025807-0.849095j,-0.003620+3.144652j,-0.013122+3.141982j,0.000018
-0.025726-0.848864j,-0.003867+3.144884j,-0.014059+3.142058j,0.000021
-0.025640-0.848620j,-0.004130+3.145128j,-0.015050+3.142135j,0.000025
-0.025550-0.848361j,-0.004409+3.145386j,-0.016098+3.142213j,0.000029
-0.025456-0.848087j,-0.004703+3.145657j,-0.017205+3.142293j,0.000033
-0.025357-0.847799j,-0.005015+3.145943j,-0.018374+3.142375j,0.000038
-0.025254-0.847494j,-0.005344+3.146244j,-0.019607+3.142460j,0.000044
-0.025145-0.847173j,-0.005692+3.146561j,-0.020907+3.142547j,0.000050
-0.025032-0.846835j,-0.006059+3.146894j,-0.022276+3.142637j,0.000057
-0.024912-0.846478j,-0.006445+3.147245j,-0.023718+3.142730j,0.000065
-0.024787-0.846104j,-0.006852+3.147613j,-0.025235+3.142827j,0.000074
-0.024656-0.845710j,-0.007280+3.148000j,-0.026830+3.142927j,0.000084
-0.024519-0.845296j,-0.007730+3.148406j,-0.028506+3.143031j,0.000095
-0.024376-0.844861j,-0.008204+3.148832j,-0.030267+3.143138j,0.000107
-0.024225-0.844405j,-0.008700+3.149279j,-0.032115+3.143250j,0.000121
-0.024068-0.843927j,-0.009222+3.149748j,-0.034054+3.143367j,0.000136
-0.023903-0.843426j,-0.009769+3.150239j,-0.036086+3.143488j,0.000153
-0.023731-0.842901j,-0.010342+3.150753j,-0.038216+3.143615j,0.000172
-0.023552-0.842351j,-0.010943+3.151292j,-0.040447+3.143746j,0.000193
-0.023364-0.841776j,-0.011572+3.151855j,-0.042781+3.143883j,0.000216
-0.023168-0.841175j,-0.012230+3.152444j,-0.045224+3.144025j,0.000241
-0.022964-0.840547j,-0.012918+3.153060j,-0.047778+3.144174j,0.000270
-0.022750-0.839891j,-0.013638+3.153704j,-0.050448+3.144328j,0.000301
-0.022528-0.839206j,-0.014389+3.154376j,-0.053236+3.144489j,0.000335
-0.022297-0.838491j,-0.015174+3.155078j,-0.056147+3.144657j,0.000373
-0.022056-0.837746j,-0.015993+3.155810j,-0.059185+3.144831j,0.000415
-0.021805-0.836970j,-0.016847+3.156574j,-0.062353+3.145012j,0.000461
-0.021544-0.836161j,-0.017738+3.157369j,-0.065656+3.145201j,0.000511
-0.021272-0.835319j,-0.018667+3.158198j,-0.069098+3.145397j,0.000566
-0.020990-0.834442j,-0.019634+3.159062j,-0.072683+3.145601j,0.000626
-0.020697-0.833531j,-0.020640+3.159961j,-0.076415+3.145813j,0.000692
-0.020393-0.832583j,-0.021688+3.160896j,-0.080299+3.146033j,0.000765
-0.020078-0.831599j,-0.022778+3.161869j,-0.084338+3.146262j,0.000843
-0.019751-0.830577j,-0.023911+3.162880j,-0.088537+3.146499j,0.000930
-0.019412-0.829516j,-0.025088+3.163931j,-0.092900+3.146746j,0.001024
-0.019060-0.828415j,-0.026311+3.165022j,-0.097432+3.147002j,0.001126
-0.018697-0.827273j,-0.027581+3.166155j,-0.102137+3.147268j,0.001237
-0.018320-0.826090j,-0.028898+3.167331j,-0.107020+3.147543j,0.001358
-0.017931-0.824864j,-0.030265+3.168550j,-0.112085+3.147828j,0.001490
-0.017529-0.823595j,-0.031683+3.169815j,-0.117337+3.148124j,0.001633
-0.017113-0.822281j,-0.033152+3.171125j,-0.122780+3.148430j,0.001788
-0.016684-0.820923j,-0.034673+3.172483j,-0.128418+3.148747j,0.001955
-0.016241-0.819517j,-0.036249+3.173889j,-0.134257+3.149075j,0.002137
-0.015783-0.818065j,-0.037881+3.175345j,-0.140302+3.149415j,0.002334
-0.015312-0.816565j,-0.039569+3.176851j,-0.146555+3.149766j,0.002546
-0.014826-0.815017j,-0.041315+3.178408j,-0.153023+3.150129j,0.002776
-0.014326-0.813418j,-0.043120+3.180019j,-0.159710+3.150504j,0.003023
-0.013811-0.811769j,-0.044985+3.181683j,-0.166620+3.150892j,0.003290
-0.013281-0.810069j,-0.046912+3.183402j,-0.173758+3.151292j,0.003578
-0.012736-0.808317j,-0.048902+3.185178j,-0.181129+3.151705j,0.003887
-0.012176-0.806511j,-0.050956+3.187011j,-0.188737+3.152131j,0.004220
-0.011601-0.804653j,-0.053076+3.188902j,-0.196587+3.152571j,0.004578
-0.011010-0.802739j,-0.055262+3.190853j,-0.204684+3.153024j,0.004963
-0.010404-0.800771j,-0.057516+3.192865j,-0.213032+3.153491j,0.005376
-0.009782-0.798746j,-0.059839+3.194938j,-0.221636+3.153972j,0.005818
-0.009144-0.796665j,-0.062233+3.197075j,-0.230501+3.154468j,0.006292
-0.008491-0.794527j,-0.064698+3.199276j,-0.239631+3.154978j,0.006800
-0.007822-0.792331j,-0.067237+3.201543j,-0.249031+3.155503j,0.007343
-0.007137-0.790076j,-0.069850+3.203876j,-0.258706+3.156043j,0.007924
-0.006436-0.787762j,-0.072538+3.206277j,-0.268661+3.156599j,0.008545
-0.005719-0.785388j,-0.075304+3.208747j,-0.278900+3.157170j,0.009208
-0.004986-0.782954j,-0.078147+3.211287j,-0.289429+3.157757j,0.009916
-0.004237-0.780458j,-0.081071+3.213899j,-0.300252+3.158360j,0.010671
-0.003472-0.777901j,-0.084075+3.216584j,-0.311374+3.158980j,0.011476
-0.002691-0.775281j,-0.087162+3.219343j,-0.322801+3.159616j,0.012333
-0.001894-0.772598j,-0.090333+3.222178j,-0.334538+3.160269j,0.013246
-0.001082-0.769851j,-0.093590+3.225090j,-0.346590+3.160940j,0.014217
-0.000253-0.767041j,-0.096933+3.228079j,-0.358963+3.161628j,0.015249
0.000592-0.764165j,-0.100364+3.231149j,-0.371661+3.162333j,0.016347
0.001452-0.761224j,-0.103886+3.234300j,-0.384693+3.163057j,0.017513
0.002328-0.758217j,-0.107499+3.237534j,-0.398062+3.163798j,0.018752
0.003220-0.755143j,-0.111206+3.240853j,-0.411775+3.164559j,0.020066
0.004127-0.752001j,-0.115008+3.244258j,-0.425840+3.165338j,0.021460
0.005050-0.748792j,-0.118907+3.247751j,-0.440262+3.166136j,0.022939
0.005989-0.745513j,-0.122905+3.251334j,-0.455049+3.166954j,0.024507
0.006943-0.742165j,-0.127004+3.255009j,-0.470207+3.167792j,0.026168
0.007913-0.738746j,-0.131207+3.258777j,-0.485746+3.168650j,0.027927
0.008898-0.735256j,-0.135515+3.262642j,-0.501672+3.169529j,0.029791
0.009898-0.731693j,-0.139930+3.266606j,-0.517995+3.170429j,0.031763
0.010913-0.728058j,-0.144456+3.270670j,-0.534723+3.171350j,0.033851
0.011944-0.724348j,-0.149096+3.274838j,-0.551867+3.172293j,0.036060
0.012990-0.720562j,-0.153850+3.279112j,-0.569435+3.173258j,0.038397
0.014051-0.716700j,-0.158724+3.283495j,-0.587440+3.174247j,0.040869
0.015127-0.712760j,-0.163720+3.287990j,-0.605892+3.175258j,0.043483
0.016218-0.708741j,-0.168841+3.292601j,-0.624803+3.176294j,0.046248
0.017325-0.704641j,-0.174092+3.297332j,-0.644188+3.177354j,0.049171
0.018446-0.700458j,-0.179475+3.302185j,-0.664060+3.178440j,0.052262
0.019583-0.696192j,-0.184996+3.307166j,-0.684434+3.179551j,0.055530
0.020735-0.691839j,-0.190659+3.312279j,-0.705327+3.180689j,0.058985
0.021902-0.687398j,-0.196469+3.317528j,-0.726756+3.181855j,0.062640
0.023084-0.682866j,-0.202430+3.322919j,-0.748741+3.183049j,0.066506
0.024282-0.678241j,-0.208550+3.328458j,-0.771303+3.184273j,0.070595
0.025495-0.673520j,-0.214835+3.334151j,-0.794464+3.185527j,0.074923
0.026724-0.668699j,-0.221291+3.340005j,-0.818249+3.186813j,0.079504
0.027970-0.663776j,-0.227926+3.346028j,-0.842685+3.188133j,0.084355
0.029231-0.658747j,-0.234748+3.352226j,-0.867802+3.189487j,0.089495
0.030509-0.653607j,-0.241766+3.358611j,-0.893632+3.190877j,0.094944
0.031804-0.648352j,-0.248992+3.365191j,-0.920212+3.192305j,0.100723
0.033117-0.642977j,-0.256434+3.371978j,-0.947581+3.193773j,0.106857
0.034447-0.637475j,-0.264107+3.378983j,-0.975781+3.195284j,0.113374
0.035795-0.631842j,-0.272022+3.386220j,-1.004860+3.196839j,0.120301
0.037162-0.626070j,-0.280194+3.393703j,-1.034868+3.198441j,0.127673
0.038548-0.620154j,-0.288637+3.401447j,-1.065857+3.200094j,0.135525
0.039954-0.614087j,-0.297368+3.409467j,-1.097881+3.201799j,0.143895
0.041378-0.607863j,-0.306400+3.417779j,-1.130990+3.203560j,0.152822
0.042812-0.601522j,-0.315684+3.426337j,-1.165000+3.205367j,0.162284
0.044245-0.595099j,-0.325172+3.435100j,-1.199734+3.207210j,0.172250
0.045677-0.588596j,-0.334868+3.444074j,-1.235205+3.209091j,0.182746
0.047107-0.582012j,-0.344776+3.453263j,-1.271423+3.211011j,0.193797
0.048533-0.575350j,-0.354899+3.462670j,-1.308396+3.212970j,0.205428
0.049955-0.568611j,-0.365238+3.472301j,-1.346130+3.214971j,0.217663
0.051370-0.561799j,-0.375796+3.482159j,-1.384628+3.217012j,0.230527
0.052778-0.554916j,-0.386573+3.492245j,-1.423892+3.219096j,0.244048
0.054176-0.547965j,-0.397571+3.502564j,-1.463919+3.221224j,0.258248
0.055558-0.540979j,-0.408742+3.513072j,-1.504537+3.223387j,0.273089
0.056865-0.534256j,-0.419609+3.523320j,-1.544007+3.225494j,0.287917
0.058183-0.527354j,-0.430883+3.533982j,-1.584917+3.227684j,0.303731
0.059430-0.520704j,-0.441863+3.544392j,-1.624714+3.229821j,0.319531
0.060685-0.513886j,-0.453245+3.555212j,-1.665921+3.232044j,0.336346
0.061873-0.507311j,-0.464340+3.565790j,-1.706045+3.234218j,0.353149
0.063068-0.500561j,-0.475854+3.576797j,-1.747639+3.236484j,0.371035
0.064199-0.494048j,-0.487090+3.587568j,-1.788174+3.238705j,0.388908
0.065338-0.487352j,-0.498771+3.598799j,-1.830266+3.241026j,0.407954
