0.025747+0.852863j,0.001419-3.140901j,0.001419-3.140901j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025747+0.852863j,0.000209-3.143722j,-0.000094-3.139999j,0.000000
0.025749+0.852863j,0.000207-3.143718j,-0.000093-3.140002j,0.000000
0.025760+0.852861j,0.000200-3.143701j,-0.000088-3.140016j,0.000000
0.025807+0.852855j,0.000166-3.143618j,-0.000065-3.140078j,0.000000
0.025906+0.852843j,0.000091-3.143447j,-0.000014-3.140208j,0.000001
0.025996+0.852836j,0.000019-3.143296j,0.000036-3.140322j,0.000001
0.026080+0.852832j,-0.000056-3.143157j,0.000087-3.140428j,0.000001
0.026160+0.852833j,-0.000132-3.143030j,0.000140-3.140525j,0.000001
0.026235+0.852839j,-0.000212-3.142914j,0.000197-3.140614j,0.000002
0.026307+0.852849j,-0.000297-3.142809j,0.000257-3.140695j,0.000002
0.026375+0.852865j,-0.000388-3.142713j,0.000322-3.140769j,0.000002
0.026445+0.852890j,-0.000494-3.142624j,0.000398-3.140838j,0.000002
0.026506+0.852920j,-0.000599-3.142554j,0.000475-3.140894j,0.000002
0.026564+0.852956j,-0.000712-3.142495j,0.000557-3.140941j,0.000003
0.026616+0.852997j,-0.000827-3.142450j,0.000641-3.140977j,0.000003
0.026665+0.853043j,-0.000948-3.142416j,0.000730-3.141007j,0.000003
0.026711+0.853095j,-0.001074-3.142391j,0.000824-3.141029j,0.000003
0.026755+0.853152j,-0.001208-3.142374j,0.000923-3.141046j,0.000003
0.026797+0.853214j,-0.001349-3.142364j,0.001028-3.141057j,0.000003
0.026839+0.853282j,-0.001498-3.142362j,0.001139-3.141063j,0.000004
0.026880+0.853357j,-0.001657-3.142366j,0.001258-3.141065j,0.000004
0.026922+0.853438j,-0.001827-3.142376j,0.001384-3.141062j,0.000004
0.026963+0.853526j,-0.002007-3.142392j,0.001520-3.141055j,0.000005
0.027006+0.853621j,-0.002200-3.142413j,0.001664-3.141045j,0.000005
0.027049+0.853723j,-0.002406-3.142441j,0.001818-3.141031j,0.000006
0.027094+0.853833j,-0.002625-3.142474j,0.001982-3.141012j,0.000007
0.027140+0.853952j,-0.002859-3.142512j,0.002158-3.140991j,0.000007
0.027187+0.854079j,-0.003108-3.142556j,0.002345-3.140965j,0.000008
0.027237+0.854215j,-0.003374-3.142605j,0.002544-3.140936j,0.000009
0.027288+0.854361j,-0.003657-3.142660j,0.002757-3.140904j,0.000011
0.027342+0.854517j,-0.003958-3.142721j,0.002983-3.140867j,0.000012
0.027399+0.854683j,-0.004278-3.142787j,0.003224-3.140827j,0.000014
0.027458+0.854860j,-0.004619-3.142860j,0.003480-3.140783j,0.000015
0.027520+0.855049j,-0.004981-3.142938j,0.003752-3.140735j,0.000017
0.027586+0.855250j,-0.005365-3.143023j,0.004040-3.140683j,0.000020
0.027655+0.855463j,-0.005772-3.143114j,0.004347-3.140627j,0.000023
0.027727+0.855690j,-0.006204-3.143212j,0.004671-3.140566j,0.000026
0.027803+0.855930j,-0.006661-3.143317j,0.005015-3.140501j,0.000029
0.027884+0.856185j,-0.007145-3.143429j,0.005380-3.140432j,0.000033
0.027969+0.856455j,-0.007658-3.143548j,0.005765-3.140358j,0.000038
0.028058+0.856741j,-0.008199-3.143675j,0.006172-3.140279j,0.000043
0.028152+0.857043j,-0.008771-3.143810j,0.006603-3.140195j,0.000049
0.028251+0.857362j,-0.009375-3.143953j,0.007057-3.140106j,0.000055
0.028355+0.857699j,-0.010013-3.144104j,0.007536-3.140012j,0.000063
0.028465+0.858055j,-0.010685-3.144264j,0.008042-3.139912j,0.000071
0.028580+0.858430j,-0.011393-3.144434j,0.008575-3.139807j,0.000080
0.028702+0.858825j,-0.012139-3.144613j,0.009136-3.139695j,0.000091
0.028830+0.859241j,-0.012924-3.144801j,0.009727-3.139577j,0.000103
0.028964+0.859680j,-0.013749-3.145000j,0.010348-3.139453j,0.000116
0.029105+0.860141j,-0.014617-3.145210j,0.011001-3.139322j,0.000131
0.029254+0.860625j,-0.015529-3.145430j,0.011687-3.139184j,0.000147
0.029410+0.861135j,-0.016487-3.145662j,0.012408-3.139040j,0.000165
0.029573+0.861670j,-0.017492-3.145905j,0.013164-3.138887j,0.000186
0.029745+0.862231j,-0.018546-3.146161j,0.013957-3.138728j,0.000209
0.029925+0.862820j,-0.019651-3.146429j,0.014788-3.138560j,0.000234
0.030114+0.863438j,-0.020808-3.146710j,0.015659-3.138384j,0.000262
0.030312+0.864085j,-0.022021-3.147005j,0.016572-3.138200j,0.000293
0.030519+0.864763j,-0.023290-3.147314j,0.017527-3.138006j,0.000327
0.030737+0.865473j,-0.024617-3.147637j,0.018526-3.137804j,0.000365
0.030964+0.866216j,-0.026005-3.147975j,0.019571-3.137593j,0.000407
0.031202+0.866993j,-0.027456-3.148328j,0.020662-3.137372j,0.000453
0.031451+0.867806j,-0.028972-3.148698j,0.021803-3.137141j,0.000504
0.031712+0.868655j,-0.030554-3.149084j,0.022994-3.136899j,0.000560
0.031984+0.869543j,-0.032206-3.149486j,0.024237-3.136647j,0.000622
0.032269+0.870469j,-0.033928-3.149907j,0.025534-3.136384j,0.000690
0.032566+0.871436j,-0.035725-3.150345j,0.026886-3.136110j,0.000764
0.032877+0.872445j,-0.037597-3.150802j,0.028295-3.135824j,0.000846
0.033201+0.873498j,-0.039548-3.151279j,0.029763-3.135526j,0.000935
0.033539+0.874595j,-0.041579-3.151775j,0.031292-3.135215j,0.001034
0.033892+0.875738j,-0.043693-3.152292j,0.032883-3.134892j,0.001141
0.034260+0.876930j,-0.045892-3.152829j,0.034539-3.134556j,0.001258
0.034644+0.878170j,-0.048180-3.153389j,0.036262-3.134206j,0.001386
0.035044+0.879462j,-0.050558-3.153971j,0.038052-3.133842j,0.001525
0.035461+0.880806j,-0.053030-3.154575j,0.039913-3.133464j,0.001678
0.035896+0.882204j,-0.055597-3.155203j,0.041846-3.133071j,0.001843
0.036348+0.883658j,-0.058262-3.155856j,0.043853-3.132663j,0.002024
0.036819+0.885170j,-0.061029-3.156533j,0.045937-3.132240j,0.002220
0.037310+0.886741j,-0.063900-3.157236j,0.048099-3.131800j,0.002433
0.037820+0.888373j,-0.066877-3.157966j,0.050341-3.131345j,0.002664
0.038351+0.890068j,-0.069963-3.158722j,0.052666-3.130872j,0.002915
0.038904+0.891828j,-0.073162-3.159507j,0.055075-3.130382j,0.003186
0.039478+0.893655j,-0.076476-3.160319j,0.057572-3.129875j,0.003481
0.040076+0.895551j,-0.079907-3.161161j,0.060158-3.129349j,0.003799
0.040697+0.897518j,-0.083459-3.162033j,0.062834-3.128805j,0.004144
0.041342+0.899558j,-0.087135-3.162936j,0.065605-3.128242j,0.004516
0.042013+0.901672j,-0.090938-3.163870j,0.068471-3.127660j,0.004917
0.042709+0.903864j,-0.094869-3.164837j,0.071435-3.127057j,0.005351
0.043433+0.906135j,-0.098934-3.165836j,0.074500-3.126434j,0.005818
0.044184+0.908487j,-0.103134-3.166870j,0.077667-3.125790j,0.006321
0.044964+0.910923j,-0.107472-3.167938j,0.080940-3.125125j,0.006863
0.045774+0.913446j,-0.111951-3.169042j,0.084319-3.124439j,0.007446
0.046614+0.916057j,-0.116575-3.170183j,0.087808-3.123729j,0.008073
0.047486+0.918759j,-0.121346-3.171360j,0.091410-3.122998j,0.008747
0.048391+0.921554j,-0.126267-3.172576j,0.095125-3.122243j,0.009469
0.049330+0.924445j,-0.131341-3.173830j,0.098957-3.121464j,0.010245
0.050303+0.927434j,-0.136571-3.175124j,0.102908-3.120661j,0.011076
0.051313+0.930525j,-0.141960-3.176459j,0.106981-3.119834j,0.011967
0.052360+0.933719j,-0.147511-3.177836j,0.111177-3.118982j,0.012920
0.053445+0.937019j,-0.153227-3.179255j,0.115499-3.118104j,0.013941
0.054570+0.940429j,-0.159110-3.180717j,0.119950-3.117200j,0.015031
0.055736+0.943950j,-0.165163-3.182223j,0.124531-3.116270j,0.016197
0.056944+0.947586j,-0.171390-3.183775j,0.129245-3.115313j,0.017441
0.058196+0.951339j,-0.177791-3.185373j,0.134095-3.114328j,0.018769
0.059493+0.955212j,-0.184371-3.187018j,0.139082-3.113316j,0.020185
0.060837+0.959209j,-0.191132-3.188711j,0.144208-3.112276j,0.021694
0.062228+0.963332j,-0.198075-3.190452j,0.149476-3.111207j,0.023301
0.063670+0.967584j,-0.205204-3.192244j,0.154889-3.110109j,0.025011
0.065162+0.971968j,-0.212521-3.194086j,0.160447-3.108981j,0.026829
0.066707+0.976488j,-0.220027-3.195980j,0.166153-3.107824j,0.028762
0.068307+0.981146j,-0.227725-3.197927j,0.172010-3.106637j,0.030816
0.069963+0.985945j,-0.235617-3.199928j,0.178019-3.105419j,0.032995
0.071677+0.990889j,-0.243705-3.201983j,0.184181-3.104170j,0.035307
0.073450+0.995981j,-0.251989-3.204094j,0.190500-3.102890j,0.037758
0.075286+1.001224j,-0.260473-3.206261j,0.196975-3.101578j,0.040354
0.077184+1.006621j,-0.269156-3.208486j,0.203610-3.100235j,0.043102
0.079149+1.012176j,-0.278040-3.210769j,0.210406-3.098859j,0.046010
0.081181+1.017891j,-0.287126-3.213112j,0.217364-3.097451j,0.049085
0.083282+1.023770j,-0.296416-3.215515j,0.224485-3.096010j,0.052333
0.085455+1.029816j,-0.305909-3.217979j,0.231772-3.094537j,0.055763
0.087702+1.036032j,-0.315605-3.220505j,0.239224-3.093031j,0.059382
0.090025+1.042421j,-0.325506-3.223095j,0.246844-3.091491j,0.063198
0.092426+1.048987j,-0.335610-3.225748j,0.254632-3.089918j,0.067219
0.094908+1.055733j,-0.345919-3.228467j,0.262588-3.088311j,0.071454
0.097472+1.062662j,-0.356430-3.231251j,0.270715-3.086671j,0.075909
0.100122+1.069776j,-0.367144-3.234101j,0.279011-3.084998j,0.080595
0.102860+1.077080j,-0.378059-3.237019j,0.287479-3.083291j,0.085519
0.105688+1.084576j,-0.389174-3.240005j,0.296117-3.081550j,0.090690
0.108609+1.092266j,-0.400487-3.243060j,0.304926-3.079776j,0.096117
0.111624+1.100154j,-0.411997-3.246184j,0.313907-3.077968j,0.101807
0.114738+1.108243j,-0.423702-3.249379j,0.323058-3.076126j,0.107771
0.117952+1.116535j,-0.435598-3.252644j,0.332380-3.074252j,0.114016
0.121270+1.125034j,-0.447683-3.255981j,0.341873-3.072344j,0.120552
0.124677+1.133699j,-0.459897-3.259373j,0.351488-3.070413j,0.127353
0.128161+1.142499j,-0.472188-3.262808j,0.361190-3.068466j,0.134398
0.131726+1.151435j,-0.484555-3.266285j,0.370976-3.066503j,0.141691
0.135370+1.160505j,-0.496992-3.269805j,0.380844-3.064524j,0.149233
0.138975+1.169413j,-0.509092-3.273251j,0.390471-3.062596j,0.156772
0.142784+1.178757j,-0.521667-3.276856j,0.400503-3.060587j,0.164821
0.146556+1.187941j,-0.533911-3.280389j,0.410299-3.058627j,0.172867
0.150529+1.197546j,-0.546592-3.284072j,0.420475-3.056592j,0.181423
0.154467+1.206997j,-0.558949-3.287686j,0.430420-3.054605j,0.189975
0.158609+1.216863j,-0.571722-3.291446j,0.440734-3.052546j,0.199046
0.162718+1.226579j,-0.584176-3.295138j,0.450821-3.050533j,0.208112
0.167033+1.236705j,-0.597027-3.298975j,0.461264-3.048450j,0.217705
0.171317+1.246685j,-0.609564-3.302743j,0.471486-3.046413j,0.227294
0.175810+1.257070j,-0.622478-3.306653j,0.482052-3.044308j,0.237414
0.180274+1.267314j,-0.635084-3.310496j,0.492403-3.042248j,0.247531
0.184948+1.277959j,-0.648048-3.314477j,0.503085-3.040123j,0.258186
0.189597+1.288467j,-0.660710-3.318392j,0.513558-3.038042j,0.268837
0.194459+1.299372j,-0.673712-3.322442j,0.524352-3.035897j,0.280032
0.199298+1.310143j,-0.686418-3.326427j,0.534940-3.033795j,0.291223
0.204351+1.321308j,-0.699446-3.330543j,0.545840-3.031633j,0.302962
0.209385+1.332344j,-0.712184-3.334596j,0.556539-3.029511j,0.314697
0.214636+1.343770j,-0.725228-3.338776j,0.567540-3.027331j,0.326985
0.219870+1.355071j,-0.737987-3.342894j,0.578345-3.025191j,0.339270
0.225324+1.366758j,-0.751036-3.347136j,0.589442-3.022995j,0.352110
