0.026685+0.853523j,0.002844-3.141421j,0.002844-3.141421j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026685+0.853523j,0.004352-3.142125j,0.001333-3.140716j,0.000000
0.026686+0.853521j,0.004343-3.142126j,0.001331-3.140719j,0.000000
0.026690+0.853510j,0.004299-3.142133j,0.001320-3.140731j,0.000000
0.026710+0.853460j,0.004096-3.142167j,0.001272-3.140788j,0.000000
0.026748+0.853371j,0.003731-3.142238j,0.001187-3.140893j,0.000001
0.026785+0.853291j,0.003403-3.142312j,0.001114-3.140991j,0.000001
0.026823+0.853217j,0.003098-3.142395j,0.001049-3.141086j,0.000001
0.026862+0.853150j,0.002815-3.142487j,0.000992-3.141178j,0.000001
0.026903+0.853088j,0.002552-3.142591j,0.000943-3.141269j,0.000001
0.026946+0.853032j,0.002307-3.142707j,0.000903-3.141359j,0.000002
0.026992+0.852982j,0.002080-3.142840j,0.000871-3.141449j,0.000002
0.027046+0.852933j,0.001857-3.143003j,0.000847-3.141547j,0.000002
0.027099+0.852895j,0.001671-3.143172j,0.000835-3.141638j,0.000002
0.027157+0.852863j,0.001504-3.143361j,0.000834-3.141729j,0.000002
0.027216+0.852837j,0.001361-3.143562j,0.000841-3.141819j,0.000002
0.027278+0.852817j,0.001236-3.143777j,0.000857-3.141908j,0.000002
0.027342+0.852802j,0.001128-3.144008j,0.000881-3.141997j,0.000003
0.027411+0.852791j,0.001033-3.144254j,0.000913-3.142088j,0.000003
0.027483+0.852784j,0.000950-3.144518j,0.000952-3.142181j,0.000003
0.027559+0.852781j,0.000876-3.144801j,0.000998-3.142277j,0.000003
0.027640+0.852781j,0.000812-3.145105j,0.001052-3.142376j,0.000004
0.027726+0.852784j,0.000754-3.145430j,0.001112-3.142480j,0.000004
0.027818+0.852790j,0.000703-3.145779j,0.001180-3.142589j,0.000004
0.027916+0.852799j,0.000659-3.146153j,0.001256-3.142703j,0.000005
0.028020+0.852810j,0.000619-3.146553j,0.001339-3.142823j,0.000005
0.028132+0.852825j,0.000585-3.146981j,0.001430-3.142950j,0.000006
0.028250+0.852842j,0.000554-3.147438j,0.001530-3.143084j,0.000006
0.028377+0.852862j,0.000528-3.147927j,0.001637-3.143226j,0.000007
0.028511+0.852884j,0.000506-3.148448j,0.001754-3.143376j,0.000008
0.028654+0.852909j,0.000487-3.149004j,0.001880-3.143535j,0.000009
0.028807+0.852937j,0.000471-3.149597j,0.002015-3.143703j,0.000010
0.028968+0.852968j,0.000458-3.150227j,0.002159-3.143881j,0.000011
0.029140+0.853002j,0.000448-3.150898j,0.002314-3.144069j,0.000013
0.029323+0.853038j,0.000440-3.151611j,0.002480-3.144269j,0.000014
0.029517+0.853078j,0.000435-3.152368j,0.002657-3.144480j,0.000016
0.029723+0.853120j,0.000432-3.153171j,0.002845-3.144704j,0.000018
0.029940+0.853166j,0.000432-3.154022j,0.003045-3.144940j,0.000021
0.030171+0.853215j,0.000433-3.154925j,0.003258-3.145190j,0.000024
0.030415+0.853267j,0.000437-3.155880j,0.003484-3.145454j,0.000027
0.030674+0.853323j,0.000442-3.156891j,0.003723-3.145734j,0.000030
0.030947+0.853382j,0.000450-3.157959j,0.003977-3.146028j,0.000034
0.031235+0.853444j,0.000459-3.159089j,0.004245-3.146339j,0.000039
0.031540+0.853511j,0.000471-3.160281j,0.004529-3.146668j,0.000044
0.031861+0.853581j,0.000484-3.161539j,0.004829-3.147014j,0.000050
0.032200+0.853656j,0.000499-3.162866j,0.005145-3.147378j,0.000057
0.032558+0.853734j,0.000516-3.164264j,0.005479-3.147762j,0.000064
0.032934+0.853817j,0.000535-3.165737j,0.005831-3.148167j,0.000072
0.033330+0.853904j,0.000556-3.167288j,0.006202-3.148592j,0.000081
0.033747+0.853996j,0.000578-3.168919j,0.006592-3.149039j,0.000092
0.034186+0.854093j,0.000603-3.170635j,0.007003-3.149510j,0.000103
0.034646+0.854194j,0.000629-3.172438j,0.007434-3.150004j,0.000116
0.035131+0.854301j,0.000658-3.174332j,0.007888-3.150523j,0.000131
0.035639+0.854412j,0.000688-3.176321j,0.008365-3.151067j,0.000147
0.036173+0.854529j,0.000721-3.178408j,0.008865-3.151639j,0.000165
0.036733+0.854652j,0.000755-3.180596j,0.009389-3.152238j,0.000185
0.037321+0.854780j,0.000792-3.182891j,0.009940-3.152866j,0.000207
0.037936+0.854914j,0.000831-3.185296j,0.010516-3.153524j,0.000231
0.038581+0.855054j,0.000872-3.187815j,0.011121-3.154214j,0.000258
0.039257+0.855200j,0.000915-3.190453j,0.011753-3.154935j,0.000288
0.039964+0.855353j,0.000961-3.193213j,0.012416-3.155691j,0.000321
0.040705+0.855512j,0.001009-3.196101j,0.013109-3.156481j,0.000358
0.041479+0.855678j,0.001060-3.199121j,0.013834-3.157307j,0.000398
0.042289+0.855851j,0.001113-3.202278j,0.014591-3.158170j,0.000443
0.043136+0.856031j,0.001169-3.205577j,0.015383-3.159072j,0.000492
0.044021+0.856218j,0.001228-3.209024j,0.016211-3.160015j,0.000546
0.044946+0.856412j,0.001290-3.212623j,0.017075-3.160999j,0.000606
0.045912+0.856614j,0.001354-3.216381j,0.017977-3.162027j,0.000671
0.046921+0.856824j,0.001421-3.220302j,0.018918-3.163099j,0.000743
0.047973+0.857042j,0.001492-3.224394j,0.019901-3.164218j,0.000822
0.049072+0.857268j,0.001566-3.228662j,0.020925-3.165385j,0.000908
0.050219+0.857503j,0.001643-3.233112j,0.021994-3.166601j,0.001003
0.051415+0.857745j,0.001723-3.237752j,0.023108-3.167870j,0.001107
0.052662+0.857997j,0.001807-3.242589j,0.024269-3.169192j,0.001220
0.053963+0.858257j,0.001895-3.247629j,0.025479-3.170570j,0.001345
0.055320+0.858526j,0.001987-3.252881j,0.026740-3.172006j,0.001481
0.056734+0.858805j,0.002082-3.258352j,0.028053-3.173501j,0.001629
0.058207+0.859092j,0.002182-3.264047j,0.029420-3.175058j,0.001791
0.059739+0.859389j,0.002285-3.269967j,0.030842-3.176676j,0.001968
0.061334+0.859694j,0.002393-3.276122j,0.032319-3.178358j,0.002161
0.062992+0.860008j,0.002505-3.282517j,0.033854-3.180106j,0.002370
0.064716+0.860332j,0.002622-3.289161j,0.035449-3.181922j,0.002598
0.066508+0.860665j,0.002743-3.296062j,0.037105-3.183808j,0.002846
0.068371+0.861006j,0.002870-3.303228j,0.038825-3.185766j,0.003116
0.070306+0.861357j,0.003001-3.310668j,0.040610-3.187800j,0.003408
0.072317+0.861717j,0.003137-3.318390j,0.042463-3.189910j,0.003726
0.074406+0.862085j,0.003278-3.326403j,0.044386-3.192100j,0.004070
0.076576+0.862462j,0.003425-3.334718j,0.046381-3.194372j,0.004443
0.078829+0.862849j,0.003577-3.343344j,0.048450-3.196729j,0.004848
0.081169+0.863243j,0.003736-3.352292j,0.050596-3.199174j,0.005286
0.083598+0.863646j,0.003900-3.361572j,0.052821-3.201709j,0.005760
0.086120+0.864057j,0.004070-3.371196j,0.055129-3.204338j,0.006274
0.088738+0.864476j,0.004248-3.381176j,0.057521-3.207065j,0.006829
0.091456+0.864903j,0.004431-3.391524j,0.060002-3.209892j,0.007430
0.094278+0.865336j,0.004622-3.402255j,0.062573-3.212823j,0.008080
0.097208+0.865777j,0.004820-3.413382j,0.065239-3.215862j,0.008782
0.100250+0.866224j,0.005026-3.424920j,0.068003-3.219014j,0.009542
0.103408+0.866676j,0.005239-3.436886j,0.070868-3.222282j,0.010362
0.106689+0.867134j,0.005461-3.449297j,0.073839-3.225671j,0.011249
0.110096+0.867597j,0.005692-3.462171j,0.076921-3.229186j,0.012207
0.113637+0.868063j,0.005931-3.475530j,0.080117-3.232834j,0.013242
0.117316+0.868533j,0.006180-3.489395j,0.083433-3.236619j,0.014360
0.121143+0.869005j,0.006439-3.503791j,0.086874-3.240549j,0.015570
0.125123+0.869478j,0.006709-3.518745j,0.090448-3.244630j,0.016878
0.129265+0.869951j,0.006990-3.534287j,0.094160-3.248872j,0.018293
0.133581+0.870423j,0.007282-3.550451j,0.098020-3.253283j,0.019824
0.138079+0.870893j,0.007588-3.567276j,0.102034-3.257873j,0.021483
0.142676+0.871350j,0.007900-3.584443j,0.106129-3.262556j,0.023244
0.147314+0.871786j,0.008216-3.601741j,0.110252-3.267274j,0.025087
0.151993+0.872202j,0.008536-3.619163j,0.114402-3.272025j,0.027012
0.156712+0.872596j,0.008858-3.636707j,0.118577-3.276808j,0.029022
0.161469+0.872969j,0.009184-3.654371j,0.122780-3.281624j,0.031117
0.166267+0.873318j,0.009513-3.672161j,0.127008-3.286472j,0.033298
0.171106+0.873645j,0.009846-3.690078j,0.131264-3.291354j,0.035569
0.175987+0.873948j,0.010182-3.708127j,0.135548-3.296271j,0.037930
0.180910+0.874227j,0.010523-3.726311j,0.139860-3.301224j,0.040385
0.185877+0.874481j,0.010868-3.744633j,0.144201-3.306213j,0.042934
0.190888+0.874709j,0.011217-3.763095j,0.148572-3.311240j,0.045580
0.195944+0.874911j,0.011570-3.781700j,0.152973-3.316303j,0.048325
0.201044+0.875087j,0.011928-3.800450j,0.157403-3.321405j,0.051171
0.206190+0.875234j,0.012291-3.819345j,0.161863-3.326545j,0.054119
0.211381+0.875353j,0.012658-3.838387j,0.166354-3.331723j,0.057172
0.216617+0.875444j,0.013031-3.857577j,0.170874-3.336941j,0.060331
0.221899+0.875504j,0.013409-3.876914j,0.175424-3.342196j,0.063599
0.227226+0.875534j,0.013792-3.896401j,0.180004-3.347491j,0.066976
0.232427+0.875532j,0.014168-3.915409j,0.184466-3.352654j,0.070352
0.237846+0.875499j,0.014562-3.935202j,0.189107-3.358028j,0.073954
0.243142+0.875436j,0.014950-3.954527j,0.193632-3.363274j,0.077554
0.248648+0.875337j,0.015357-3.974610j,0.198328-3.368723j,0.081385
0.254033+0.875208j,0.015757-3.994235j,0.202912-3.374046j,0.085214
0.259626+0.875041j,0.016176-4.014606j,0.207663-3.379569j,0.089279
0.265098+0.874843j,0.016589-4.034529j,0.212302-3.384969j,0.093343
0.270774+0.874604j,0.017022-4.055185j,0.217105-3.390565j,0.097650
0.276332+0.874335j,0.017449-4.075402j,0.221799-3.396040j,0.101955
0.282090+0.874020j,0.017896-4.096340j,0.226652-3.401708j,0.106510
0.287731+0.873677j,0.018338-4.116847j,0.231398-3.407257j,0.111062
0.293568+0.873284j,0.018801-4.138062j,0.236299-3.412994j,0.115868
0.299290+0.872863j,0.019259-4.158854j,0.241094-3.418615j,0.120673
0.305203+0.872390j,0.019738-4.180341j,0.246040-3.424420j,0.125738
0.311003+0.871888j,0.020214-4.201414j,0.250882-3.430111j,0.130800
0.316989+0.871331j,0.020711-4.223166j,0.255870-3.435983j,0.136127
0.322863+0.870745j,0.021206-4.244514j,0.260756-3.441742j,0.141452
0.328918+0.870102j,0.021723-4.266527j,0.265784-3.447678j,0.147046
0.334863+0.869430j,0.022237-4.288143j,0.270711-3.453503j,0.152638
0.340985+0.868697j,0.022775-4.310410j,0.275775-3.459500j,0.158503
0.346998+0.867937j,0.023312-4.332288j,0.280739-3.465390j,0.164366
0.353182+0.867112j,0.023873-4.354803j,0.285836-3.471446j,0.170506
0.359258+0.866260j,0.024434-4.376936j,0.290836-3.477397j,0.176643
0.365500+0.865341j,0.025020-4.399691j,0.295963-3.483511j,0.183060
0.371635+0.864395j,0.025606-4.422073j,0.300993-3.489521j,0.189476
0.377930+0.863380j,0.026219-4.445060j,0.306146-3.495689j,0.196173
0.384120+0.862338j,0.026834-4.467683j,0.311205-3.501755j,0.202868
0.390465+0.861225j,0.027477-4.490895j,0.316381-3.507976j,0.209847
0.396705+0.860084j,0.028123-4.513751j,0.321463-3.514096j,0.216825
0.403094+0.858870j,0.028798-4.537179j,0.326658-3.520365j,0.224087
0.409380+0.857630j,0.029477-4.560259j,0.331760-3.526536j,0.231348
0.415808+0.856314j,0.030188-4.583896j,0.336970-3.532852j,0.238895
0.422134+0.854972j,0.030904-4.607192j,0.342089-3.539071j,0.246441
0.428596+0.853552j,0.031654-4.631027j,0.347310-3.545430j,0.254272
0.434957+0.852107j,0.032410-4.654530j,0.352442-3.551694j,0.262102
0.441448+0.850583j,0.033202-4.678554j,0.357670-3.558093j,0.270217
0.447838+0.849033j,0.034002-4.702254j,0.362810-3.564400j,0.278331
0.454352+0.847403j,0.034840-4.726457j,0.368041-3.570835j,0.286729
0.460766+0.845747j,0.035689-4.750344j,0.373184-3.577181j,0.295126
0.467085+0.844068j,0.036549-4.773927j,0.378245-3.583441j,0.303521
0.473623+0.842279j,0.037464-4.798381j,0.383473-3.589926j,0.312337
