-0.025785-0.853116j,0.001602-3.138952j,0.001602-3.138952j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
-0.025785-0.853116j,0.001726-3.137173j,0.001481-3.140732j,0.000000
