0.027825+0.851901j,-0.001423+3.140908j,-0.001423+3.140908j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027825+0.851901j,0.000094+3.140002j,-0.000210+3.143719j,0.000000
0.027827+0.851901j,0.000095+3.139999j,-0.000211+3.143723j,0.000000
0.027837+0.851899j,0.000100+3.139985j,-0.000218+3.143741j,0.000000
