0.026891+0.851243j,0.000204-3.141407j,0.000204-3.141407j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026891+0.851243j,0.001737-3.140346j,-0.001331-3.142471j,0.000000
0.026889+0.851241j,0.001741-3.140347j,-0.001334-3.142471j,0.000000
0.026883+0.851233j,0.001760-3.140350j,-0.001348-3.142468j,0.000000
0.026855+0.851198j,0.001844-3.140360j,-0.001410-3.142458j,0.000000
0.026792+0.851107j,0.002050-3.140377j,-0.001563-3.142439j,0.000001
0.026731+0.851011j,0.002262-3.140384j,-0.001721-3.142428j,0.000001
0.026671+0.850907j,0.002487-3.140382j,-0.001889-3.142423j,0.000002
0.026611+0.850795j,0.002726-3.140372j,-0.002067-3.142423j,0.000003
0.026551+0.850673j,0.002978-3.140353j,-0.002256-3.142430j,0.000004
0.026491+0.850543j,0.003247-3.140327j,-0.002457-3.142441j,0.000005
0.026429+0.850402j,0.003532-3.140294j,-0.002670-3.142458j,0.000006
0.026366+0.850252j,0.003834-3.140252j,-0.002897-3.142480j,0.000007
0.026302+0.850091j,0.004155-3.140204j,-0.003138-3.142507j,0.000009
0.026235+0.849919j,0.004496-3.140148j,-0.003393-3.142539j,0.000011
0.026167+0.849735j,0.004857-3.140084j,-0.003665-3.142576j,0.000013
0.026096+0.849540j,0.005241-3.140013j,-0.003952-3.142617j,0.000015
0.026022+0.849332j,0.005647-3.139935j,-0.004258-3.142664j,0.000018
0.025945+0.849111j,0.006078-3.139849j,-0.004581-3.142715j,0.000021
0.025865+0.848876j,0.006534-3.139755j,-0.004924-3.142772j,0.000024
0.025782+0.848626j,0.007016-3.139654j,-0.005286-3.142834j,0.000028
0.025695+0.848362j,0.007527-3.139544j,-0.005670-3.142901j,0.000033
0.025604+0.848082j,0.008067-3.139426j,-0.006076-3.142973j,0.000038
0.025508+0.847786j,0.008637-3.139299j,-0.006505-3.143051j,0.000043
0.025408+0.847473j,0.009239-3.139164j,-0.006958-3.143134j,0.000050
0.025303+0.847142j,0.009875-3.139019j,-0.007436-3.143224j,0.000057
0.025194+0.846793j,0.010546-3.138865j,-0.007940-3.143319j,0.000065
0.025079+0.846425j,0.011253-3.138702j,-0.008472-3.143420j,0.000075
0.024958+0.846037j,0.011997-3.138528j,-0.009032-3.143528j,0.000085
0.024832+0.845628j,0.012782-3.138345j,-0.009622-3.143642j,0.000097
0.024699+0.845198j,0.013607-3.138150j,-0.010243-3.143762j,0.000110
0.024561+0.844745j,0.014476-3.137945j,-0.010896-3.143890j,0.000124
0.024415+0.844269j,0.015389-3.137728j,-0.011583-3.144025j,0.000141
0.024263+0.843769j,0.016348-3.137500j,-0.012305-3.144168j,0.000159
0.024104+0.843244j,0.017356-3.137259j,-0.013063-3.144318j,0.000179
0.023937+0.842692j,0.018414-3.137005j,-0.013859-3.144476j,0.000202
0.023763+0.842114j,0.019524-3.136739j,-0.014695-3.144642j,0.000227
0.023580+0.841508j,0.020688-3.136459j,-0.015571-3.144817j,0.000255
0.023390+0.840873j,0.021909-3.136165j,-0.016489-3.145001j,0.000286
0.023190+0.840208j,0.023188-3.135856j,-0.017451-3.145194j,0.000320
0.022982+0.839512j,0.024527-3.135532j,-0.018459-3.145396j,0.000359
0.022765+0.838783j,0.025929-3.135193j,-0.019514-3.145608j,0.000401
0.022538+0.838022j,0.027396-3.134837j,-0.020618-3.145830j,0.000448
0.022301+0.837226j,0.028930-3.134465j,-0.021773-3.146063j,0.000499
0.022054+0.836394j,0.030535-3.134076j,-0.022980-3.146306j,0.000556
0.021796+0.835526j,0.032211-3.133668j,-0.024242-3.146561j,0.000619
0.021528+0.834619j,0.033962-3.133242j,-0.025560-3.146827j,0.000688
0.021248+0.833674j,0.035791-3.132797j,-0.026937-3.147105j,0.000764
0.020957+0.832688j,0.037701-3.132333j,-0.028374-3.147396j,0.000848
0.020654+0.831660j,0.039693-3.131847j,-0.029873-3.147700j,0.000940
0.020339+0.830589j,0.041770-3.131341j,-0.031437-3.148016j,0.001040
0.020012+0.829473j,0.043937-3.130812j,-0.033068-3.148347j,0.001151
0.019671+0.828312j,0.046195-3.130261j,-0.034768-3.148691j,0.001272
0.019317+0.827104j,0.048548-3.129687j,-0.036540-3.149050j,0.001405
0.018950+0.825847j,0.050999-3.129088j,-0.038385-3.149425j,0.001550
0.018569+0.824540j,0.053552-3.128465j,-0.040306-3.149814j,0.001709
0.018173+0.823181j,0.056208-3.127816j,-0.042307-3.150220j,0.001883
0.017762+0.821769j,0.058972-3.127140j,-0.044388-3.150643j,0.002073
0.017337+0.820303j,0.061848-3.126436j,-0.046554-3.151082j,0.002280
0.016896+0.818780j,0.064839-3.125704j,-0.048806-3.151539j,0.002505
0.016439+0.817200j,0.067948-3.124943j,-0.051148-3.152015j,0.002751
0.015966+0.815561j,0.071179-3.124152j,-0.053582-3.152509j,0.003018
0.015477+0.813860j,0.074537-3.123329j,-0.056112-3.153023j,0.003310
0.014971+0.812097j,0.078025-3.122474j,-0.058740-3.153557j,0.003626
0.014447+0.810270j,0.081647-3.121586j,-0.061469-3.154111j,0.003971
0.013906+0.808377j,0.085407-3.120663j,-0.064303-3.154687j,0.004345
0.013347+0.806416j,0.089310-3.119705j,-0.067244-3.155284j,0.004751
0.012769+0.804385j,0.093359-3.118710j,-0.070297-3.155904j,0.005191
0.012173+0.802284j,0.097560-3.117677j,-0.073464-3.156548j,0.005668
0.011557+0.800110j,0.101917-3.116605j,-0.076750-3.157215j,0.006186
0.010923+0.797860j,0.106434-3.115494j,-0.080157-3.157908j,0.006746
0.010268+0.795535j,0.111117-3.114340j,-0.083690-3.158625j,0.007353
0.009594+0.793131j,0.115971-3.113144j,-0.087353-3.159369j,0.008009
0.008899+0.790646j,0.120999-3.111903j,-0.091148-3.160140j,0.008719
0.008183+0.788080j,0.126208-3.110617j,-0.095081-3.160939j,0.009486
0.007447+0.785429j,0.131603-3.109283j,-0.099156-3.161767j,0.010315
0.006689+0.782693j,0.137189-3.107901j,-0.103376-3.162624j,0.011210
0.005910+0.779868j,0.142972-3.106469j,-0.107746-3.163512j,0.012176
0.005109+0.776954j,0.148958-3.104984j,-0.112271-3.164430j,0.013218
0.004286+0.773948j,0.155152-3.103446j,-0.116955-3.165382j,0.014342
0.003440+0.770849j,0.161560-3.101853j,-0.121804-3.166366j,0.015553
0.002572+0.767654j,0.168188-3.100203j,-0.126821-3.167385j,0.016858
0.001681+0.764361j,0.175043-3.098493j,-0.132013-3.168439j,0.018264
0.000768+0.760969j,0.182131-3.096723j,-0.137384-3.169529j,0.019776
-0.000169+0.757475j,0.189459-3.094889j,-0.142939-3.170656j,0.021404
-0.001129+0.753877j,0.197033-3.092990j,-0.148685-3.171822j,0.023156
-0.002112+0.750174j,0.204860-3.091023j,-0.154627-3.173027j,0.025039
-0.003119+0.746364j,0.212947-3.088987j,-0.160771-3.174273j,0.027063
-0.004148+0.742447j,0.221295-3.086880j,-0.167118-3.175560j,0.029236
-0.005197+0.738436j,0.229880-3.084708j,-0.173650-3.176884j,0.031560
-0.006264+0.734331j,0.238706-3.082469j,-0.180372-3.178247j,0.034043
-0.007349+0.730131j,0.247776-3.080162j,-0.187286-3.179647j,0.036694
-0.008453+0.725837j,0.257092-3.077785j,-0.194395-3.181087j,0.039523
-0.009573+0.721448j,0.266659-3.075337j,-0.201702-3.182567j,0.042540
-0.010711+0.716965j,0.276478-3.072815j,-0.209211-3.184087j,0.045754
-0.011865+0.712388j,0.286552-3.070219j,-0.216924-3.185648j,0.049176
-0.013035+0.707717j,0.296884-3.067546j,-0.224845-3.187250j,0.052817
-0.014220+0.702953j,0.307477-3.064796j,-0.232976-3.188894j,0.056689
-0.015419+0.698096j,0.318332-3.061965j,-0.241322-3.190581j,0.060803
-0.016633+0.693146j,0.329452-3.059053j,-0.249884-3.192311j,0.065173
-0.017859+0.688105j,0.340840-3.056057j,-0.258667-3.194084j,0.069810
-0.019099+0.682972j,0.352496-3.052975j,-0.267672-3.195902j,0.074728
-0.020350+0.677750j,0.364424-3.049807j,-0.276904-3.197764j,0.079941
-0.021612+0.672438j,0.376624-3.046548j,-0.286365-3.199672j,0.085463
-0.022884+0.667038j,0.389099-3.043198j,-0.296059-3.201625j,0.091309
-0.024166+0.661550j,0.401849-3.039754j,-0.305988-3.203625j,0.097494
-0.025456+0.655976j,0.414876-3.036215j,-0.316156-3.205672j,0.104033
-0.026754+0.650317j,0.428182-3.032577j,-0.326567-3.207766j,0.110945
-0.028058+0.644575j,0.441766-3.028839j,-0.337222-3.209908j,0.118244
-0.029369+0.638750j,0.455630-3.024998j,-0.348126-3.212099j,0.125950
-0.030684+0.632844j,0.469774-3.021052j,-0.359282-3.214338j,0.134080
-0.032004+0.626859j,0.484198-3.016999j,-0.370694-3.216628j,0.142652
-0.033326+0.620796j,0.498904-3.012835j,-0.382364-3.218967j,0.151686
-0.034651+0.614656j,0.513891-3.008560j,-0.394296-3.221357j,0.161203
-0.035976+0.608442j,0.529158-3.004169j,-0.406493-3.223798j,0.171222
-0.037302+0.602154j,0.544707-2.999661j,-0.418960-3.226291j,0.181765
-0.038626+0.595796j,0.560536-2.995032j,-0.431700-3.228837j,0.192855
-0.039949+0.589368j,0.576644-2.990281j,-0.444717-3.231436j,0.204514
-0.041268+0.582872j,0.593032-2.985405j,-0.458014-3.234089j,0.216765
-0.042583+0.576311j,0.609698-2.980400j,-0.471596-3.236796j,0.229634
-0.043893+0.569685j,0.626643-2.975264j,-0.485468-3.239558j,0.243146
-0.045197+0.562997j,0.643864-2.969995j,-0.499634-3.242377j,0.257327
-0.046494+0.556249j,0.661362-2.964589j,-0.514098-3.245252j,0.272206
-0.047783+0.549441j,0.679136-2.959044j,-0.528867-3.248185j,0.287810
-0.049062+0.542577j,0.697185-2.953357j,-0.543945-3.251178j,0.304170
-0.050331+0.535656j,0.715509-2.947525j,-0.559339-3.254230j,0.321317
-0.051588+0.528681j,0.734108-2.941545j,-0.575056-3.257344j,0.339285
-0.052834+0.521653j,0.752983-2.935413j,-0.591102-3.260520j,0.358110
-0.054066+0.514573j,0.772133-2.929127j,-0.607486-3.263761j,0.377828
-0.055284+0.507442j,0.791561-2.922682j,-0.624217-3.267068j,0.398478
-0.056487+0.500260j,0.811268-2.916077j,-0.641303-3.270443j,0.420104
-0.057674+0.493028j,0.831258-2.909305j,-0.658757-3.273888j,0.442751
-0.058844+0.485747j,0.851534-2.902365j,-0.676591-3.277406j,0.466468
-0.059996+0.478414j,0.872101-2.895251j,-0.694818-3.281000j,0.491309
-0.061129+0.471031j,0.892966-2.887959j,-0.713454-3.284674j,0.517332
-0.062243+0.463595j,0.914138-2.880482j,-0.732518-3.288430j,0.544602
-0.063337+0.456104j,0.935626-2.872816j,-0.752028-3.292273j,0.573189
-0.064409+0.448557j,0.957443-2.864954j,-0.772010-3.296209j,0.603174
-0.065460+0.440949j,0.979605-2.856888j,-0.792490-3.300244j,0.634645
-0.066488+0.433276j,1.002132-2.848609j,-0.813500-3.304384j,0.667705
-0.067493+0.425533j,1.025048-2.840108j,-0.835077-3.308637j,0.702469
-0.068474+0.417711j,1.048383-2.831371j,-0.857266-3.313013j,0.739074
-0.069430+0.409802j,1.072173-2.822383j,-0.880118-3.317524j,0.777678
-0.070361+0.401794j,1.096465-2.813128j,-0.903697-3.322183j,0.818469
-0.071265+0.393673j,1.121316-2.803583j,-0.928081-3.327008j,0.861673
-0.072142+0.385419j,1.146797-2.793721j,-0.953365-3.332019j,0.907567
-0.072942+0.377516j,1.171416-2.784126j,-0.978069-3.336925j,0.953420
-0.073714+0.369478j,1.196680-2.774219j,-1.003706-3.342028j,1.002123
-0.074413+0.361776j,1.221111-2.764588j,-1.028776-3.347031j,1.050787
-0.075082+0.353944j,1.246182-2.754660j,-1.054794-3.352238j,1.102435
-0.075684+0.346434j,1.270445-2.745017j,-1.080256-3.357351j,1.154042
-0.076255+0.338768j,1.295449-2.735051j,-1.106788-3.362698j,1.209011
-0.076763+0.331415j,1.319664-2.725383j,-1.132768-3.367954j,1.263939
-0.077230+0.324035j,1.344204-2.715575j,-1.159385-3.373363j,1.321402
-0.077639+0.316950j,1.367997-2.706068j,-1.185468-3.378687j,1.378826
