-0.025785-0.853116j,-0.000144-3.139914j,-0.000144-3.139914j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025785-0.853116j,0.001481-3.140732j,-0.002010-3.142665j,0.000000
-0.025784-0.853115j,0.001479-3.140730j,-0.002008-3.142669j,0.000000
-0.025778-0.853107j,0.001472-3.140718j,-0.001999-3.142684j,0.000000
-0.025754-0.853071j,0.001441-3.140668j,-0.001960-3.142753j,0.000000
-0.025679-0.852976j,0.001362-3.140521j,-0.001862-3.142952j,0.000001
-0.025598-0.852890j,0.001298-3.140371j,-0.001785-3.143154j,0.000001
-0.025509-0.852810j,0.001247-3.140214j,-0.001725-3.143366j,0.000002
-0.025411-0.852736j,0.001207-3.140050j,-0.001679-3.143585j,0.000003
-0.025306-0.852666j,0.001177-3.139879j,-0.001648-3.143814j,0.000003
-0.025193-0.852600j,0.001157-3.139699j,-0.001629-3.144055j,0.000004
-0.025070-0.852537j,0.001144-3.139509j,-0.001622-3.144307j,0.000005
-0.024939-0.852475j,0.001140-3.139309j,-0.001626-3.144574j,0.000006
-0.024798-0.852416j,0.001143-3.139098j,-0.001640-3.144855j,0.000007
-0.024646-0.852357j,0.001153-3.138874j,-0.001664-3.145151j,0.000009
-0.024484-0.852299j,0.001170-3.138637j,-0.001698-3.145465j,0.000010
-0.024311-0.852242j,0.001193-3.138387j,-0.001741-3.145797j,0.000012
-0.024126-0.852184j,0.001223-3.138122j,-0.001794-3.146148j,0.000014
-0.023930-0.852126j,0.001260-3.137841j,-0.001855-3.146520j,0.000016
-0.023720-0.852068j,0.001302-3.137544j,-0.001926-3.146913j,0.000018
-0.023497-0.852008j,0.001351-3.137229j,-0.002007-3.147329j,0.000021
-0.023260-0.851947j,0.001406-3.136896j,-0.002096-3.147769j,0.000025
-0.023009-0.851885j,0.001468-3.136544j,-0.002195-3.148234j,0.000028
-0.022742-0.851821j,0.001535-3.136172j,-0.002303-3.148725j,0.000033
-0.022460-0.851755j,0.001610-3.135779j,-0.002420-3.149244j,0.000037
-0.022161-0.851687j,0.001691-3.135364j,-0.002548-3.149793j,0.000043
-0.021845-0.851616j,0.001778-3.134925j,-0.002685-3.150371j,0.000049
-0.021511-0.851543j,0.001872-3.134463j,-0.002833-3.150981j,0.000056
-0.021159-0.851467j,0.001973-3.133975j,-0.002991-3.151625j,0.000064
-0.020787-0.851387j,0.002082-3.133461j,-0.003160-3.152303j,0.000072
-0.020395-0.851304j,0.002197-3.132920j,-0.003339-3.153017j,0.000082
-0.019982-0.851218j,0.002320-3.132350j,-0.003530-3.153769j,0.000093
-0.019547-0.851127j,0.002451-3.131750j,-0.003733-3.154560j,0.000105
-0.019089-0.851033j,0.002590-3.131120j,-0.003948-3.155391j,0.000119
-0.018608-0.850934j,0.002737-3.130457j,-0.004175-3.156266j,0.000135
-0.018102-0.850830j,0.002892-3.129760j,-0.004415-3.157184j,0.000152
-0.017570-0.850722j,0.003056-3.129029j,-0.004668-3.158149j,0.000171
-0.017013-0.850608j,0.003229-3.128261j,-0.004935-3.159161j,0.000192
