0.019884+0.881392j,0.030675-3.114587j,0.112288-15.705902j,7.366393
0.019884+0.881392j,0.030675-3.114587j,0.112288-15.705902j,7.366393
0.019884+0.881392j,0.030675-3.114587j,0.112288-15.705902j,7.366393
0.019884+0.881392j,0.030675-3.114587j,0.112288-15.705902j,7.366393
0.019884+0.881392j,0.030675-3.114587j,0.112288-15.705902j,7.366393
0.019884+0.881392j,0.030675-3.114587j,0.112288-15.705902j,7.366394
0.019883+0.881392j,0.030675-3.114587j,0.112289-15.705901j,7.366398
0.019882+0.881392j,0.030674-3.114585j,0.112290-15.705896j,7.366417
0.019876+0.881392j,0.030671-3.114578j,0.112296-15.705875j,7.366500
0.019850+0.881394j,0.030656-3.114546j,0.112323-15.705783j,7.366873
0.019733+0.881402j,0.030592-3.114401j,0.112446-15.705364j,7.368555
0.019204+0.881437j,0.030303-3.113748j,0.113001-15.703482j,7.376121
0.016824+0.881591j,0.029000-3.110809j,0.115497-15.695009j,7.410162
0.013959+0.881769j,0.027434-3.107272j,0.118505-15.684816j,7.451098
0.011092+0.881938j,0.025869-3.103733j,0.121518-15.674618j,7.492033
0.008101+0.882106j,0.024237-3.100041j,0.124666-15.663985j,7.534700
0.005108+0.882266j,0.022607-3.096347j,0.127820-15.653347j,7.577367
0.001944+0.882424j,0.020885-3.092443j,0.131158-15.642107j,7.622427
-0.001224+0.882573j,0.019164-3.088537j,0.134504-15.630861j,7.667486
-0.004596+0.882720j,0.017334-3.084378j,0.138071-15.618893j,7.715418
-0.007971+0.882855j,0.015505-3.080215j,0.141647-15.606918j,7.763351
-0.011580+0.882988j,0.013552-3.075766j,0.145476-15.594121j,7.814543
-0.015315+0.883111j,0.011534-3.071161j,0.149446-15.580881j,7.867476
-0.019184+0.883224j,0.009447-3.066392j,0.153565-15.567172j,7.922253
-0.023192+0.883326j,0.007288-3.061453j,0.157840-15.552976j,7.978935
-0.027343+0.883414j,0.005055-3.056338j,0.162275-15.538281j,8.037573
-0.031640+0.883487j,0.002748-3.051044j,0.166877-15.523073j,8.098211
-0.035942+0.883541j,0.000443-3.045744j,0.171493-15.507854j,8.158848
-0.040539+0.883579j,-0.002016-3.040082j,0.176436-15.491599j,8.223565
-0.045140+0.883596j,-0.004474-3.034414j,0.181396-15.475331j,8.288281
-0.050037+0.883591j,-0.007084-3.028383j,0.186688-15.458025j,8.357065
-0.054940+0.883562j,-0.009692-3.022345j,0.191999-15.440705j,8.425849
-0.060096+0.883505j,-0.012429-3.015995j,0.197600-15.422493j,8.498102
-0.065258+0.883422j,-0.015164-3.009638j,0.203223-15.404265j,8.570354
-0.070668+0.883307j,-0.018023-3.002977j,0.209133-15.385169j,8.645967
-0.076083+0.883162j,-0.020880-2.996308j,0.215068-15.366054j,8.721580
-0.081736+0.882980j,-0.023855-2.989347j,0.221283-15.346104j,8.800409
-0.087396+0.882766j,-0.026827-2.982376j,0.227526-15.326133j,8.879237
-0.093282+0.882510j,-0.029911-2.975127j,0.234041-15.305364j,8.961115
-0.099175+0.882219j,-0.032991-2.967868j,0.240588-15.284571j,9.042993
-0.105282+0.881881j,-0.036175-2.960344j,0.247399-15.263022j,9.127740
-0.111396+0.881505j,-0.039355-2.952810j,0.254244-15.241446j,9.212488
-0.117517+0.881092j,-0.042531-2.945266j,0.261125-15.219842j,9.297234
-0.123931+0.880620j,-0.045850-2.937360j,0.268364-15.197203j,9.385918
-0.130352+0.880106j,-0.049164-2.929442j,0.275644-15.174533j,9.474600
-0.136779+0.879550j,-0.052473-2.921514j,0.282964-15.151831j,9.563283
-0.143468+0.878929j,-0.055907-2.913262j,0.290617-15.128201j,9.655449
-0.150163+0.878262j,-0.059335-2.904998j,0.298315-15.104535j,9.747615
-0.156865+0.877550j,-0.062757-2.896722j,0.306061-15.080832j,9.839780
-0.163575+0.876792j,-0.066173-2.888434j,0.313854-15.057091j,9.931944
