-0.027788-0.851646j,0.000266-3.141485j,0.000266-3.141485j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
-0.027788-0.851646j,0.002012-3.140520j,-0.001482-3.142453j,0.000000
