-0.942908-0.000118j,-0.058893-0.000002j,-0.058893-0.000002j,0.000000
-0.942906-0.000116j,-0.058983-0.000162j,-0.059033-0.000116j,0.000000
-0.942905-0.000115j,-0.058980-0.000170j,-0.059040-0.000113j,0.000000
-0.942904-0.000115j,-0.058977-0.000175j,-0.059045-0.000111j,0.000000
-0.942904-0.000114j,-0.058974-0.000179j,-0.059049-0.000108j,0.000000
-0.942903-0.000113j,-0.058971-0.000182j,-0.059052-0.000105j,0.000000
-0.942903-0.000113j,-0.058969-0.000185j,-0.059055-0.000103j,0.000000
-0.942902-0.000112j,-0.058966-0.000188j,-0.059057-0.000101j,0.000000
-0.942901-0.000112j,-0.058964-0.000190j,-0.059059-0.000099j,0.000000
-0.942901-0.000111j,-0.058962-0.000191j,-0.059061-0.000097j,0.000000
-0.942900-0.000111j,-0.058960-0.000193j,-0.059063-0.000095j,0.000000
-0.942900-0.000110j,-0.058958-0.000195j,-0.059064-0.000093j,0.000000
-0.942900-0.000110j,-0.058956-0.000196j,-0.059066-0.000092j,0.000000
-0.942899-0.000109j,-0.058954-0.000197j,-0.059067-0.000090j,0.000000
-0.942899-0.000109j,-0.058952-0.000199j,-0.059068-0.000089j,0.000000
-0.942898-0.000109j,-0.058951-0.000200j,-0.059070-0.000087j,0.000000
-0.942898-0.000108j,-0.058949-0.000201j,-0.059071-0.000086j,0.000000
-0.942897-0.000108j,-0.058948-0.000202j,-0.059072-0.000084j,0.000000
-0.942897-0.000108j,-0.058946-0.000203j,-0.059073-0.000083j,0.000000
-0.942897-0.000107j,-0.058945-0.000204j,-0.059074-0.000082j,0.000000
-0.942896-0.000107j,-0.058943-0.000204j,-0.059075-0.000080j,0.000000
-0.942896-0.000106j,-0.058942-0.000205j,-0.059076-0.000079j,0.000000
-0.942896-0.000106j,-0.058941-0.000206j,-0.059076-0.000078j,0.000000
-0.942895-0.000106j,-0.058939-0.000207j,-0.059077-0.000077j,0.000000
-0.942895-0.000105j,-0.058938-0.000208j,-0.059078-0.000076j,0.000000
-0.942894-0.000105j,-0.058937-0.000208j,-0.059079-0.000075j,0.000000
-0.942894-0.000105j,-0.058936-0.000209j,-0.059079-0.000073j,0.000000
-0.942894-0.000104j,-0.058935-0.000210j,-0.059080-0.000072j,0.000000
-0.942893-0.000104j,-0.058934-0.000210j,-0.059081-0.000071j,0.000000
-0.942893-0.000104j,-0.058932-0.000211j,-0.059081-0.000070j,0.000000
-0.942893-0.000103j,-0.058931-0.000211j,-0.059082-0.000069j,0.000000
-0.942892-0.000103j,-0.058930-0.000212j,-0.059083-0.000068j,0.000000
-0.942892-0.000103j,-0.058929-0.000213j,-0.059083-0.000067j,0.000000
-0.942892-0.000103j,-0.058928-0.000213j,-0.059084-0.000067j,0.000000
-0.942891-0.000102j,-0.058927-0.000214j,-0.059084-0.000066j,0.000000
-0.942891-0.000102j,-0.058926-0.000214j,-0.059085-0.000065j,0.000000
-0.942891-0.000102j,-0.058925-0.000215j,-0.059085-0.000064j,0.000000
-0.942890-0.000101j,-0.058924-0.000215j,-0.059086-0.000063j,0.000000
-0.942890-0.000101j,-0.058923-0.000216j,-0.059086-0.000062j,0.000000
-0.942890-0.000101j,-0.058923-0.000216j,-0.059087-0.000061j,0.000000
-0.942890-0.000100j,-0.058922-0.000216j,-0.059087-0.000060j,0.000000
-0.942889-0.000100j,-0.058921-0.000217j,-0.059088-0.000060j,0.000000
-0.942889-0.000100j,-0.058920-0.000217j,-0.059088-0.000059j,0.000000
-0.942889-0.000100j,-0.058919-0.000218j,-0.059089-0.000058j,0.000000
-0.942888-0.000099j,-0.058918-0.000218j,-0.059089-0.000057j,0.000000
-0.942888-0.000099j,-0.058917-0.000219j,-0.059090-0.000056j,0.000000
-0.942888-0.000099j,-0.058917-0.000219j,-0.059090-0.000056j,0.000000
-0.942888-0.000099j,-0.058916-0.000219j,-0.059090-0.000055j,0.000000
-0.942887-0.000098j,-0.058915-0.000220j,-0.059091-0.000054j,0.000000
-0.942887-0.000098j,-0.058914-0.000220j,-0.059091-0.000053j,0.000000
-0.942887-0.000098j,-0.058913-0.000220j,-0.059092-0.000053j,0.000000
-0.942886-0.000097j,-0.058913-0.000221j,-0.059092-0.000052j,0.000000
-0.942886-0.000097j,-0.058912-0.000221j,-0.059092-0.000051j,0.000000
