-0.766882-0.090310j,-0.000000-3.141593j,-0.000000-3.141593j,0.000000
-0.766831-0.090231j,0.000000-3.141593j,-0.000000-3.141592j,0.000000
-0.766801-0.090184j,0.000000-3.141593j,-0.000000-3.141592j,0.000000
-0.766776-0.090145j,0.000001-3.141593j,-0.000001-3.141592j,0.000000
-0.766753-0.090110j,0.000001-3.141593j,-0.000001-3.141592j,0.000000
-0.766733-0.090077j,0.000001-3.141593j,-0.000001-3.141592j,0.000000
-0.766713-0.090047j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766695-0.090019j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766678-0.089992j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766661-0.089966j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766645-0.089941j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766629-0.089917j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766614-0.089893j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766599-0.089871j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766585-0.089849j,0.000001-3.141594j,-0.000001-3.141592j,0.000000
-0.766571-0.089827j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766557-0.089806j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766543-0.089785j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766530-0.089765j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766517-0.089745j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766504-0.089725j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766492-0.089706j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766479-0.089687j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766467-0.089668j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766455-0.089650j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766443-0.089632j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766432-0.089614j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766420-0.089596j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766409-0.089579j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766397-0.089561j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766386-0.089544j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766375-0.089528j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766364-0.089511j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766353-0.089495j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766343-0.089478j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766332-0.089462j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766322-0.089446j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766311-0.089430j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766301-0.089415j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766290-0.089399j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766280-0.089384j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766270-0.089368j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766260-0.089353j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766250-0.089338j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766240-0.089323j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766231-0.089308j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766221-0.089294j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766211-0.089279j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766202-0.089265j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766192-0.089250j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766183-0.089236j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766173-0.089222j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766164-0.089208j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766155-0.089194j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766145-0.089180j,0.000001-3.141594j,-0.000001-3.141591j,0.000000
-0.766136-0.089166j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.766127-0.089153j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.766118-0.089139j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.766109-0.089125j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.766100-0.089112j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.766091-0.089099j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.766082-0.089085j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.766074-0.089072j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766065-0.089059j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766056-0.089046j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766047-0.089033j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766039-0.089020j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766030-0.089007j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766021-0.088994j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766013-0.088981j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.766004-0.088969j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765996-0.088956j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765988-0.088943j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765979-0.088931j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765971-0.088919j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765963-0.088906j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765954-0.088894j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765946-0.088882j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765938-0.088869j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765930-0.088857j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765922-0.088845j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765913-0.088833j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765905-0.088821j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765897-0.088809j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765889-0.088797j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765881-0.088785j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765873-0.088774j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765865-0.088762j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765858-0.088750j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765850-0.088738j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765842-0.088727j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765834-0.088715j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765826-0.088704j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765818-0.088692j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765811-0.088681j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765803-0.088669j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765795-0.088658j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765788-0.088647j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765780-0.088635j,0.000002-3.141595j,-0.000002-3.141591j,0.000000
-0.765772-0.088624j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765765-0.088613j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765757-0.088602j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765750-0.088591j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765742-0.088580j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765735-0.088569j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765727-0.088558j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765720-0.088547j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765712-0.088536j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765705-0.088525j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765698-0.088514j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765690-0.088503j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765683-0.088492j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765675-0.088482j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765668-0.088471j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765661-0.088460j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765654-0.088449j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765646-0.088439j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765639-0.088428j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765632-0.088418j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765625-0.088407j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765618-0.088397j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765610-0.088386j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765603-0.088376j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765596-0.088365j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765589-0.088355j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765582-0.088345j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765575-0.088334j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765568-0.088324j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765561-0.088314j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765554-0.088304j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765547-0.088293j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765540-0.088283j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765533-0.088273j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765526-0.088263j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765519-0.088253j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765512-0.088243j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765505-0.088233j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765498-0.088223j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765492-0.088213j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765485-0.088203j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765478-0.088193j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765471-0.088183j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765464-0.088173j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765457-0.088163j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765451-0.088153j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765444-0.088143j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765437-0.088134j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765430-0.088124j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765424-0.088114j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765417-0.088104j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765410-0.088095j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765404-0.088085j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765397-0.088075j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765390-0.088066j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765384-0.088056j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765377-0.088047j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765370-0.088037j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765364-0.088027j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765357-0.088018j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765351-0.088008j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765344-0.087999j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765338-0.087990j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765331-0.087980j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765324-0.087971j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765318-0.087961j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765311-0.087952j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765305-0.087943j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765298-0.087933j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765292-0.087924j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765286-0.087915j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
-0.765279-0.087905j,0.000002-3.141595j,-0.000002-3.141590j,0.000000
